,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,betha,seed,EPH,corr
256,256,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,0.05,256,1.0,0.0
257,257,,5.0,6.0,8.0,5.0,2.0,0.0,6.0,6.0,7.0,0.0,,5.0,,1.0,7.0,,8.0,8.0,3.0,,2.0,0.0,0.0,4.0,,6.0,,3.0,,0.0,,7.0,,6.0,3.0,,,,3.0,,0.0,,,,0.0,8.0,4.0,,5.0,5.0,0.0,0.0,,0.0,,6.0,,,,,,7.0,,,5.0,6.0,,7.0,,,,,,1.0,0.3,257,4.247144340602285,0.13425343062820855
258,258,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,0.1,258,1.8459016393442622,0.3006841514016154
259,259,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.05,259,1.0,0.0
260,260,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,0.0,,,,,,1.0,,0.0,,,,,0.0,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,0.15,260,1.7338935574229692,0.5229390462262172
261,261,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,,,,0.0,,,,,,,0.05,261,1.0,0.0
262,262,,9.0,,6.0,3.0,7.0,,0.0,0.0,12.0,5.0,,8.0,,,0.0,,8.0,3.0,,,7.0,,7.0,,6.0,7.0,0.0,,0.0,4.0,11.0,1.0,,0.0,10.0,,6.0,,12.0,6.0,10.0,7.0,,,1.0,0.0,1.0,,2.0,,,0.0,,1.0,,6.0,,5.0,,,,2.0,,4.0,4.0,0.0,,9.0,,,,,,4.0,0.3,262,6.443882709807887,0.24528634833550256
263,263,,,6.0,4.0,2.0,3.0,,4.0,,4.0,2.0,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,1.0,,,,,,,,5.0,0.0,,,,,,4.0,5.0,,,5.0,5.0,3.0,,1.0,,,,0.0,6.0,5.0,,,,,,,0.0,,,5.0,,0.0,,,,,0.0,,,0.3,263,3.9110012360939432,0.24092431104289716
264,264,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1.0,0.2,264,1.7587209302325582,0.29814239699997197
265,265,8.0,4.0,8.0,7.0,6.0,,,4.0,0.0,2.0,3.0,0.0,7.0,13.0,2.0,0.0,12.0,,9.0,13.0,,3.0,,6.0,,4.0,0.0,8.0,10.0,,7.0,0.0,7.0,,4.0,0.0,14.0,,,0.0,10.0,2.0,5.0,,11.0,5.0,0.0,3.0,,1.0,1.0,,10.0,0.0,11.0,,9.0,,,,9.0,,8.0,14.0,8.0,0.0,5.0,6.0,,6.0,,,,,3.0,0.3,265,6.929618768328446,-0.3775965601333114
266,266,,,,,1.0,,,,0.0,0.0,,,2.0,,,,,,,,,,0.0,0.0,,2.0,,,0.0,,,,,,,,,,,2.0,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.15,266,2.2471395881006866,0.7306739613931427
267,267,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,0.1,267,1.0,0.0
268,268,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.1,268,1.0,0.0
269,269,,10.0,2.0,3.0,9.0,6.0,,,6.0,4.0,0.0,,8.0,8.0,11.0,0.0,,,8.0,,,,,4.0,,10.0,0.0,,,,,2.0,8.0,,8.0,,0.0,,0.0,1.0,0.0,7.0,5.0,,1.0,11.0,10.0,4.0,,10.0,7.0,5.0,9.0,9.0,6.0,,0.0,,0.0,,0.0,9.0,7.0,9.0,12.0,5.0,,6.0,,0.0,,,,10.0,10.0,0.25,269,5.942482341069627,0.11456011797805114
270,270,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,0.05,270,1.0,0.0
271,271,,,,,0.0,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,0.1,271,1.75,0.3244428422615251
272,272,,12.0,1.0,4.0,11.0,8.0,,,17.0,12.0,0.0,,8.0,,2.0,,0.0,14.0,10.0,,,9.0,0.0,13.0,,15.0,11.0,,,,8.0,,6.0,,0.0,16.0,,10.0,,4.0,10.0,11.0,12.0,,0.0,8.0,0.0,15.0,0.0,10.0,12.0,,,,9.0,,15.0,17.0,5.0,0.0,,,15.0,,15.0,7.0,,,,,,0.0,0.0,,3.0,0.15,272,7.842369477911647,0.2232675815936594
273,273,0.0,5.0,,2.0,,,,,,4.0,4.0,0.0,4.0,,3.0,0.0,,5.0,,0.0,,5.0,,,,,0.0,,,0.0,,1.0,,,,4.0,,,,,3.0,1.0,,,,,,1.0,,0.0,,,,4.0,,,0.0,0.0,,,,,,,,5.0,,,,,5.0,,,,,0.15,273,3.54957507082153,0.052501547476087256
274,274,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,0.0,,0.0,,,,,,,0.15,274,1.0,0.0
275,275,,11.0,12.0,5.0,7.0,,,10.0,5.0,2.0,11.0,,3.0,,11.0,12.0,,7.0,0.0,,,,,4.0,,5.0,1.0,,,,0.0,,,,,,,,1.0,,9.0,2.0,4.0,0.0,10.0,,0.0,2.0,,0.0,,,4.0,,,6.0,7.0,0.0,0.0,0.0,0.0,7.0,11.0,,,,,8.0,,,,,,,5.0,0.15,275,7.013303769401331,0.04594090364367373
276,276,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,1.0,,0.0,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,0.15,276,1.833846153846154,0.5011402523360257
277,277,,5.0,9.0,9.0,6.0,,,,2.0,6.0,4.0,,3.0,,0.0,,,11.0,0.0,,0.0,0.0,3.0,6.0,,9.0,0.0,13.0,,,8.0,5.0,12.0,,,7.0,3.0,3.0,,7.0,8.0,5.0,3.0,,0.0,2.0,4.0,4.0,12.0,1.0,7.0,12.0,5.0,6.0,1.0,,8.0,5.0,,3.0,4.0,0.0,4.0,,,5.0,0.0,,5.0,10.0,4.0,0.0,,,9.0,0.3,277,5.946183953033268,0.011387728206611566
278,278,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.05,278,1.0,0.0
279,279,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.1,279,1.0,0.0
280,280,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.3,280,1.0,0.0
281,281,,6.0,,9.0,1.0,,,0.0,8.0,0.0,4.0,14.0,0.0,15.0,4.0,0.0,14.0,,6.0,12.0,16.0,0.0,7.0,9.0,0.0,12.0,5.0,9.0,,,4.0,2.0,,,1.0,14.0,13.0,,,13.0,7.0,9.0,9.0,,6.0,5.0,7.0,6.0,,2.0,9.0,,9.0,2.0,0.0,7.0,16.0,15.0,12.0,9.0,,,0.0,,,0.0,10.0,,0.0,12.0,11.0,,,13.0,3.0,0.25,281,7.933136676499508,-0.31859161978611494
282,282,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,0.1,282,1.835820895522388,0.5022883414749454
283,283,,4.0,19.0,7.0,0.0,9.0,,13.0,2.0,3.0,2.0,,8.0,,10.0,0.0,,,10.0,13.0,,0.0,14.0,1.0,,14.0,4.0,13.0,,,5.0,12.0,14.0,,6.0,11.0,,11.0,7.0,0.0,5.0,5.0,16.0,0.0,5.0,6.0,8.0,3.0,,0.0,10.0,15.0,7.0,,13.0,18.0,0.0,,14.0,,5.0,0.0,1.0,,11.0,16.0,16.0,15.0,,10.0,,0.0,,17.0,4.0,0.3,283,8.888145315487572,-0.10801652513670207
284,284,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,0.25,284,1.0,0.0
285,285,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.1,285,1.0,0.0
286,286,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,0.0,,,0.0,,,,,1.0,0.0,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,0.3,286,1.8221476510067114,0.40091220186882054
287,287,13.0,10.0,0.0,7.0,7.0,15.0,,4.0,6.0,16.0,9.0,6.0,1.0,,0.0,0.0,6.0,,0.0,11.0,,0.0,,18.0,,0.0,1.0,,10.0,,,10.0,2.0,17.0,0.0,,5.0,,16.0,0.0,12.0,4.0,3.0,0.0,3.0,14.0,8.0,3.0,3.0,4.0,2.0,,16.0,8.0,4.0,8.0,,14.0,0.0,,,,10.0,,13.0,3.0,11.0,11.0,,10.0,,17.0,,,5.0,0.2,287,8.773913043478261,-0.24855111380786732
288,288,,,,,,,,,,,0.0,,0.0,,3.0,0.0,,,,,,,,2.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,3.0,,1.0,,,,,,,,,0.0,,,,,,,,,,0.0,,0.15,288,3.2127659574468086,0.2481593262306286
289,289,,,0.0,,0.0,,,7.0,6.0,7.0,,,1.0,,0.0,,,,1.0,3.0,,,,2.0,,,1.0,5.0,,,4.0,,,0.0,5.0,,,,,,,1.0,5.0,,,4.0,3.0,0.0,,2.0,,,,0.0,6.0,7.0,,,,,0.0,4.0,4.0,,,0.0,,0.0,,,,,,,4.0,0.25,289,4.826137689614936,-0.12188660495735976
290,290,,0.0,,0.0,7.0,2.0,,3.0,6.0,4.0,1.0,,1.0,,4.0,10.0,,,10.0,8.0,,,,11.0,,8.0,8.0,2.0,0.0,0.0,,,0.0,,6.0,3.0,,,0.0,3.0,0.0,2.0,6.0,,,0.0,,6.0,,5.0,2.0,,,,,,11.0,6.0,,1.0,,,5.0,,,7.0,2.0,,5.0,0.0,0.0,,,,9.0,0.25,290,6.218879668049793,0.27529584864084095
291,291,,0.0,,0.0,1.0,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,2.0,0.0,,3.0,,,,,,,,,,2.0,,,,,,,,,,0.0,,0.0,0.1,291,3.3626126126126126,0.02898761277571345
292,292,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,0.25,292,1.0,0.0
293,293,11.0,3.0,7.0,13.0,10.0,14.0,,12.0,12.0,0.0,3.0,,6.0,,9.0,10.0,,0.0,2.0,7.0,1.0,7.0,,0.0,,,7.0,6.0,13.0,,4.0,0.0,0.0,,13.0,,9.0,,0.0,2.0,6.0,12.0,1.0,,14.0,,9.0,8.0,,3.0,1.0,12.0,0.0,,9.0,0.0,7.0,,,11.0,12.0,,7.0,,7.0,6.0,5.0,,,3.0,,,,,11.0,0.3,293,6.729571984435798,-0.009126989887013607
294,294,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,0.15,294,1.0,0.0
295,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,0.0,,,,0.0,0.0,,,,0.0,,0.0,,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,0.05,295,1.9624573378839592,-0.5222329678670935
296,296,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,0.25,296,1.0,0.0
297,297,0.0,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,1.0,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.05,297,1.83984375,0.4
298,298,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.25,298,1.0,0.0
299,299,,0.0,2.0,6.0,1.0,0.0,,,4.0,10.0,2.0,5.0,4.0,,11.0,,,,0.0,0.0,0.0,9.0,,,,3.0,3.0,,,7.0,,7.0,,,,,,12.0,,0.0,3.0,4.0,9.0,0.0,,8.0,5.0,2.0,,3.0,3.0,,,0.0,3.0,,,,12.0,12.0,,,5.0,8.0,,6.0,,11.0,,7.0,,,,0.0,0.0,0.15,299,6.901144640998959,-0.0944898371079009
300,300,,,,0.0,,,,,,0.0,,1.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,0.1,300,1.8792134831460674,-0.3575148967643876
301,301,,,,,,,,,1.0,,,,1.0,,0.0,,,,0.0,,,,,,,,2.0,,,,,3.0,,,0.0,,,,,0.0,,,,,,,2.0,3.0,,2.0,,,,,,,0.0,2.0,,,,0.0,,,0.0,,,,0.0,,0.0,,0.0,,,0.3,301,2.7480916030534353,0.4799250983520276
302,302,10.0,0.0,9.0,12.0,0.0,,,,9.0,5.0,6.0,,3.0,13.0,4.0,17.0,,,12.0,11.0,,0.0,,4.0,0.0,6.0,8.0,,13.0,0.0,,3.0,17.0,0.0,8.0,0.0,5.0,,,0.0,7.0,10.0,9.0,,6.0,13.0,,4.0,,2.0,8.0,15.0,16.0,16.0,4.0,8.0,10.0,,14.0,7.0,4.0,0.0,0.0,,13.0,,1.0,8.0,,,17.0,,,,8.0,0.2,302,8.443572129538763,-0.14391097777402873
303,303,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,3.0,,,,,,0.0,,,,,,,0.0,,,,,1.0,,,,,,2.0,,0.0,,,0.2,303,3.4615384615384617,0.024217679822632888
304,304,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.15,304,1.0,0.0
305,305,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,1.0,,0.0,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,0.1,305,1.9306930693069306,-0.4074176725322539
306,306,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.05,306,1.0,0.0
307,307,,,,3.0,2.0,,,3.0,,6.0,,,6.0,,7.0,,,3.0,,7.0,,,,0.0,,6.0,4.0,,,,,,,7.0,,7.0,0.0,,,,,2.0,7.0,,5.0,1.0,,0.0,,0.0,,,,,,,,,,,3.0,0.0,0.0,0.0,7.0,1.0,0.0,,,,,0.0,0.0,,4.0,0.3,307,4.446210268948655,0.3109984672063864
308,308,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.15,308,1.0,0.0
309,309,,,,,,,,0.0,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,,,,,,,1.0,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,0.1,309,1.8672199170124482,0.40183067317995635
310,310,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,,,0.25,310,1.0,0.0
311,311,,0.0,12.0,2.0,10.0,12.0,0.0,,9.0,8.0,10.0,0.0,7.0,13.0,3.0,14.0,,12.0,9.0,4.0,,,12.0,,,,4.0,,,,,,12.0,,,,0.0,,,13.0,7.0,0.0,4.0,10.0,13.0,3.0,5.0,6.0,,6.0,3.0,,9.0,,,,0.0,,,1.0,15.0,,10.0,,0.0,11.0,,,,0.0,,,0.0,3.0,11.0,0.25,311,7.925925925925926,-0.09260480716402114
312,312,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,,,,0.05,312,1.8090277777777777,0.5
313,313,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.05,313,1.847457627118644,0.4
314,314,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,0.05,314,1.0,0.0
315,315,,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.1,315,1.0,0.0
316,316,3.0,4.0,11.0,8.0,0.0,8.0,16.0,12.0,7.0,12.0,9.0,,4.0,14.0,7.0,,,0.0,8.0,9.0,,,,3.0,0.0,9.0,1.0,,,16.0,8.0,5.0,13.0,15.0,10.0,6.0,11.0,,8.0,6.0,0.0,4.0,2.0,,8.0,6.0,8.0,1.0,,0.0,12.0,0.0,,6.0,6.0,,7.0,6.0,9.0,6.0,14.0,0.0,0.0,0.0,,3.0,,4.0,0.0,12.0,,,,,3.0,0.3,316,7.245428296438884,-0.1543163135358876
317,317,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,0.0,,,,0.0,0.0,0.15,317,1.7067901234567902,0.29317300902903815
318,318,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,0.2,318,1.0,0.0
319,319,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,,0.1,319,1.0,0.0
320,320,,8.0,5.0,6.0,5.0,0.0,,12.0,15.0,7.0,0.0,20.0,13.0,0.0,6.0,,,0.0,,10.0,14.0,7.0,,6.0,18.0,10.0,8.0,5.0,,3.0,14.0,15.0,3.0,20.0,15.0,0.0,10.0,17.0,,2.0,0.0,9.0,11.0,,0.0,,13.0,7.0,,9.0,1.0,,,16.0,,,4.0,,9.0,4.0,14.0,17.0,2.0,,9.0,17.0,0.0,,16.0,5.0,,,,19.0,6.0,0.3,320,8.269011406844106,0.05462831860813072
321,321,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.25,321,1.0,0.0
322,322,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.05,322,1.0,0.0
323,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,1.0,,,,,,0.0,0.0,,,,,,,,0.05,323,1.9233716475095786,-0.10092167846991638
324,324,,,,,,,,,,,,,0.0,,,,0.0,1.0,,,,,,,,0.0,,,,,,0.0,,1.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.1,324,1.8466666666666667,-0.2620685376968412
325,325,,,,,7.0,,,2.0,,0.0,,,,,7.0,,,,,,,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,2.0,,,,,5.0,5.0,5.0,,,0.0,7.0,0.0,,3.0,,,,,4.0,,,0.0,,0.0,,,9.0,,,8.0,,,,,,,,0.0,6.0,0.1,325,6.01,0.5028520511949681
326,326,,,,,3.0,,,,0.0,,,,2.0,,,,,,,3.0,,0.0,,,,0.0,4.0,3.0,,,,,,,,,,,,,,,3.0,,0.0,3.0,3.0,0.0,,1.0,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,0.1,326,3.1294718909710393,0.5948694943285955
327,327,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,0.0,,0.2,327,1.900414937759336,0.058202524647464844
328,328,9.0,0.0,2.0,4.0,6.0,0.0,,8.0,9.0,0.0,3.0,,6.0,,9.0,,,,1.0,10.0,,,11.0,,,8.0,9.0,,,0.0,,7.0,5.0,,12.0,11.0,9.0,,,5.0,,8.0,11.0,,0.0,,7.0,8.0,9.0,9.0,0.0,0.0,,0.0,,,8.0,,,4.0,10.0,,4.0,0.0,12.0,7.0,,12.0,,1.0,2.0,,,11.0,6.0,0.25,328,5.861476238624873,0.013855962666710327
329,329,,1.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,2.0,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,,,,,,,0.1,329,2.6298342541436464,0.499927752972588
330,330,0.0,8.0,,6.0,3.0,,,11.0,13.0,3.0,8.0,0.0,7.0,,4.0,5.0,,,,3.0,,,15.0,15.0,1.0,2.0,2.0,,0.0,8.0,5.0,8.0,8.0,10.0,9.0,7.0,,,11.0,9.0,14.0,2.0,8.0,,0.0,3.0,0.0,5.0,,6.0,7.0,0.0,0.0,,14.0,9.0,0.0,,0.0,0.0,10.0,,4.0,,13.0,6.0,,15.0,9.0,,12.0,,,9.0,4.0,0.3,330,7.288038277511962,-0.10019978376008994
331,331,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.25,331,1.0,0.0
332,332,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.05,332,1.0,0.0
333,333,16.0,10.0,13.0,5.0,13.0,,9.0,7.0,6.0,4.0,14.0,,0.0,,19.0,,12.0,9.0,3.0,2.0,20.0,8.0,5.0,0.0,,9.0,0.0,5.0,,0.0,,7.0,22.0,21.0,7.0,0.0,14.0,19.0,19.0,15.0,23.0,18.0,11.0,,,22.0,0.0,2.0,,1.0,14.0,0.0,5.0,11.0,0.0,,12.0,23.0,2.0,11.0,0.0,4.0,14.0,,8.0,16.0,24.0,2.0,,5.0,20.0,0.0,,10.0,17.0,0.25,333,10.520076481835565,-0.054679271898090374
334,334,,3.0,0.0,4.0,8.0,,,2.0,7.0,0.0,,,4.0,,1.0,,,,0.0,1.0,0.0,,,6.0,,5.0,2.0,,,3.0,,,,,0.0,,,,,,8.0,11.0,0.0,,,0.0,,5.0,,0.0,1.0,,,,8.0,,2.0,,,10.0,,,2.0,,6.0,,9.0,0.0,,5.0,,,0.0,,5.0,0.15,334,7.10678531701891,-0.023603034238566575
335,335,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,0.0,,,,,,,0.0,,,1.0,,,,,,,,2.0,,1.0,0.0,,,,0.0,,,,,,0.0,2.0,,,0.0,,,,0.0,,0.0,,,,0.0,0.25,335,2.0726872246696035,0.5794947994557458
336,336,0.0,11.0,5.0,6.0,5.0,12.0,,8.0,9.0,7.0,6.0,10.0,4.0,,0.0,,,10.0,,5.0,,4.0,0.0,,,3.0,8.0,,0.0,,6.0,,,2.0,8.0,0.0,,3.0,,,9.0,4.0,10.0,,,1.0,8.0,10.0,,8.0,,,,,,,,,0.0,0.0,,,9.0,,,9.0,,10.0,0.0,,,0.0,,0.0,7.0,0.2,336,5.825545171339564,0.3461754179474845
337,337,,4.0,,,0.0,0.0,,1.0,,0.0,,,4.0,,,,,,3.0,,,,,3.0,,,0.0,,,,4.0,4.0,,,,,0.0,,3.0,,2.0,,,,4.0,,,3.0,,1.0,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,,,,,,2.0,0.25,337,3.0946372239747633,0.18288298958968718
338,338,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.05,338,1.0,0.0
339,339,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,0.05,339,1.0,0.0
