0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,simple_param,EPH,corr
6.0,0.0,4.0,5.0,4.0,6.0,6.0,0.0,1.0,0.0,4.0,4.0,1.0,7.0,0.0,5.0,7.0,7.0,2.0,5.0,6.0,5.0,2.0,2.0,0.0,2.0,0.0,6.0,,,1.0,6.0,2.0,3.0,1.0,5.0,6.0,4.0,,4,4.0,0.0,3.0,,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,5.0,3.0,,,2.0,,,2.0,5.0,3.0,3.0,1.0,7.0,3.0,3.0,2.0,6.0,7.0,7.0,7.0,140,0.02,3.206091370558376,-0.47508985539030757
5.0,0.0,3.0,3.0,5.0,0.0,7.0,1.0,3.0,2.0,2.0,7.0,2.0,5.0,3.0,0.0,,6.0,1.0,1.0,0.0,7.0,3.0,5.0,,4.0,2.0,,1.0,5.0,0.0,3.0,3.0,2.0,2.0,,0.0,3.0,4.0,1,5.0,0.0,2.0,,6.0,2.0,3.0,0.0,,1.0,5.0,3.0,2.0,4.0,3.0,3.0,7.0,4.0,0.0,4.0,,4.0,4.0,5.0,7.0,5.0,6.0,1.0,7.0,3.0,0.0,3.0,6.0,3.0,4.0,141,0.02,2.964249233912155,-0.29118079672090796
0.0,1.0,3.0,0.0,3.0,0.0,,4.0,3.0,5.0,5.0,6.0,3.0,5.0,5.0,3.0,0.0,6.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,1.0,,6.0,5.0,4.0,2.0,1.0,3.0,1.0,4.0,6.0,1.0,0.0,1.0,6,2.0,0.0,5.0,3.0,5.0,3.0,1.0,0.0,4.0,1.0,5.0,3.0,5.0,4.0,3.0,4.0,0.0,,0.0,3.0,4.0,,6.0,0.0,4.0,1.0,,,,5.0,,5.0,,,2.0,142,0.02,2.8878600823045266,-0.15210934925510614
0.0,7.0,6.0,4.0,7.0,0.0,,7.0,5.0,3.0,2.0,,1.0,4.0,2.0,7.0,5.0,9.0,1.0,4.0,4.0,5.0,,6.0,,5.0,1.0,6.0,7.0,,6.0,0.0,4.0,6.0,1.0,7.0,7.0,0.0,8.0,2,9.0,6.0,0.0,,0.0,9.0,4.0,5.0,0.0,4.0,2.0,9.0,5.0,3.0,0.0,7.0,7.0,0.0,6.0,4.0,6.0,6.0,4.0,5.0,,6.0,8.0,,4.0,0.0,,,,,5.0,143,0.02,3.8256972111553784,-0.1097351600815948
8.0,1.0,1.0,4.0,3.0,0.0,,5.0,1.0,2.0,1.0,4.0,7.0,5.0,8.0,1.0,,7.0,3.0,0.0,,,,5.0,0.0,2.0,3.0,4.0,6.0,4.0,7.0,5.0,4.0,6.0,6.0,3.0,3.0,8.0,,0,0.0,4.0,3.0,0.0,0.0,4.0,2.0,0.0,6.0,4.0,1.0,5.0,4.0,2.0,3.0,0.0,3.0,,2.0,8.0,8.0,7.0,,6.0,3.0,5.0,4.0,7.0,,5.0,0.0,8.0,6.0,,7.0,144,0.02,3.5147637795275593,-0.18865035462235405
,3.0,7.0,3.0,0.0,4.0,,0.0,7.0,3.0,7.0,0.0,5.0,,1.0,5.0,,4.0,6.0,5.0,6.0,8.0,1.0,7.0,3.0,8.0,2.0,2.0,0.0,4.0,5.0,4.0,1.0,4.0,5.0,2.0,8.0,6.0,,0,6.0,4.0,0.0,5.0,0.0,2.0,5.0,3.0,6.0,6.0,8.0,5.0,,4.0,8.0,5.0,0.0,6.0,8.0,8.0,3.0,,,5.0,6.0,6.0,0.0,8.0,7.0,2.0,0.0,,,,7.0,145,0.02,3.608094768015795,0.0007618989103791157
4.0,4.0,3.0,2.0,4.0,7.0,,2.0,1.0,2.0,4.0,4.0,6.0,4.0,1.0,3.0,,,6.0,1.0,5.0,8.0,4.0,0.0,,1.0,4.0,5.0,,,6.0,5.0,3.0,2.0,3.0,,3.0,7.0,6.0,4,4.0,3.0,0.0,1.0,,0.0,2.0,7.0,8.0,3.0,4.0,0.0,2.0,5.0,2.0,7.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,8.0,4.0,6.0,5.0,2.0,5.0,6.0,,,0.0,,146,0.02,3.4346076458752517,-0.11524528718980735
3.0,1.0,9.0,5.0,4.0,5.0,,2.0,6.0,0.0,3.0,7.0,1.0,6.0,3.0,3.0,3.0,8.0,2.0,4.0,2.0,1.0,9.0,4.0,,9.0,0.0,6.0,0.0,4.0,3.0,5.0,0.0,4.0,3.0,8.0,1.0,1.0,,0,2.0,7.0,2.0,4.0,8.0,6.0,5.0,2.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,4.0,7.0,9.0,5.0,4.0,5.0,,4.0,,1.0,4.0,4.0,,,,4.0,,147,0.02,3.6881188118811883,-0.17225548456370623
0.0,2.0,1.0,4.0,3.0,0.0,5.0,,0.0,1.0,4.0,5.0,,,6.0,6.0,7.0,,5.0,2.0,7.0,6.0,8.0,0.0,,1.0,2.0,7.0,,6.0,3.0,6.0,6.0,5.0,2.0,3.0,3.0,0.0,6.0,1,,4.0,0.0,5.0,4.0,0.0,4.0,4.0,6.0,6.0,1.0,8.0,3.0,4.0,0.0,6.0,3.0,8.0,,3.0,4.0,4.0,0.0,5.0,1.0,2.0,5.0,4.0,8.0,8.0,7.0,0.0,,5.0,6.0,148,0.02,3.653692614770459,-0.4626193898979945
7.0,8.0,3.0,4.0,3.0,0.0,8.0,2.0,3.0,7.0,1.0,5.0,6.0,8.0,4.0,6.0,4.0,5.0,8.0,5.0,0.0,0.0,1.0,1.0,,0.0,1.0,,6.0,,8.0,5.0,8.0,7.0,5.0,6.0,8.0,4.0,,2,5.0,6.0,5.0,4.0,0.0,5.0,0.0,3.0,6.0,2.0,5.0,2.0,8.0,0.0,3.0,5.0,3.0,,3.0,1.0,0.0,5.0,3.0,,6.0,2.0,2.0,,7.0,7.0,,,0.0,,0.0,149,0.02,3.5157790927021697,-0.1729235520073322
1.0,4.0,3.0,7.0,1.0,4.0,6.0,2.0,2.0,3.0,3.0,,4.0,7.0,5.0,3.0,6.0,7.0,,4.0,0.0,3.0,0.0,6.0,7.0,1.0,1.0,,7.0,5.0,0.0,5.0,6.0,,2.0,0.0,4.0,,,2,7.0,0.0,3.0,,5.0,7.0,5.0,4.0,7.0,3.0,5.0,4.0,2.0,4.0,4.0,,4.0,6.0,6.0,4.0,,0.0,5.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,,,,2.0,3.0,150,0.02,3.170534813319879,-0.055027119529993604
5.0,0.0,7.0,2.0,2.0,6.0,7.0,0.0,3.0,7.0,1.0,,1.0,,2.0,0.0,6.0,7.0,0.0,5.0,5.0,,0.0,6.0,,7.0,2.0,6.0,0.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,2.0,6,4.0,2.0,3.0,1.0,,4.0,5.0,1.0,,1.0,,4.0,0.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,0.0,,3.0,,3.0,4.0,0.0,1.0,2.0,6.0,,,6.0,0.0,1.0,151,0.02,3.2075848303393215,-0.014785862867197422
,7.0,7.0,3.0,0.0,6.0,7.0,6.0,0.0,2.0,5.0,2.0,0.0,8.0,0.0,5.0,,6.0,5.0,2.0,6.0,0.0,6.0,2.0,6.0,,1.0,1.0,8.0,5.0,4.0,5.0,4.0,0.0,0.0,2.0,,4.0,8.0,3,8.0,3.0,3.0,0.0,1.0,1.0,,6.0,7.0,3.0,5.0,1.0,,4.0,7.0,2.0,1.0,6.0,1.0,5.0,1.0,3.0,5.0,4.0,6.0,2.0,6.0,0.0,3.0,0.0,,,,,3.0,152,0.02,3.5962854349951123,-0.18278805576401003
7.0,5.0,4.0,3.0,0.0,4.0,3.0,1.0,3.0,3.0,5.0,3.0,6.0,0.0,6.0,6.0,,5.0,0.0,0.0,2.0,5.0,4.0,3.0,6.0,2.0,2.0,,4.0,2.0,3.0,4.0,4.0,6.0,2.0,2.0,3.0,4.0,7.0,5,1.0,4.0,1.0,7.0,0.0,7.0,5.0,1.0,0.0,0.0,6.0,3.0,,4.0,2.0,6.0,4.0,,5.0,0.0,2.0,7.0,2.0,2.0,0.0,4.0,5.0,7.0,5.0,,7.0,,5.0,,0.0,153,0.02,2.91356783919598,-0.261038252930842
9.0,5.0,0.0,0.0,6.0,0.0,0.0,8.0,6.0,6.0,5.0,7.0,5.0,0.0,6.0,,0.0,5.0,7.0,2.0,5.0,4.0,,9.0,,6.0,3.0,7.0,,0.0,9.0,6.0,7.0,8.0,2.0,1.0,3.0,8.0,8.0,5,0.0,1.0,6.0,5.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,7.0,0.0,,,2.0,,5.0,1.0,4.0,6.0,5.0,2.0,6.0,3.0,,,,,,0.0,154,0.02,3.6739345887016848,0.0310197533775618
1.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,4.0,4.0,4.0,0.0,6.0,6.0,4.0,3.0,,3.0,5.0,1.0,5.0,5.0,3.0,6.0,3.0,5.0,,4.0,5.0,3.0,4.0,2.0,0.0,5.0,4.0,2.0,3.0,,1,3.0,3.0,3.0,6.0,,0.0,3.0,4.0,6.0,,4.0,0.0,1.0,0.0,6.0,,3.0,,6.0,6.0,2.0,6.0,5.0,1.0,0.0,2.0,6.0,,0.0,5.0,5.0,,3.0,,2.0,155,0.02,2.8840725806451615,-0.25381583040141104
5.0,5.0,4.0,4.0,6.0,8.0,0.0,0.0,5.0,0.0,8.0,,3.0,,1.0,8.0,8.0,6.0,0.0,6.0,4.0,8.0,1.0,7.0,7.0,1.0,2.0,5.0,4.0,5.0,0.0,5.0,5.0,,2.0,0.0,6.0,6.0,7.0,2,5.0,5.0,2.0,8.0,,3.0,3.0,1.0,3.0,3.0,5.0,1.0,8.0,0.0,5.0,8.0,8.0,4.0,5.0,5.0,5.0,3.0,4.0,,8.0,6.0,0.0,6.0,8.0,0.0,7.0,,,0.0,5.0,156,0.02,3.4880478087649402,-0.21881544915250442
3.0,4.0,7.0,4.0,0.0,7.0,5.0,5.0,4.0,2.0,1.0,,2.0,0.0,1.0,2.0,,0.0,7.0,3.0,4.0,2.0,4.0,4.0,7.0,2.0,0.0,5.0,8.0,5.0,5.0,1.0,6.0,2.0,0.0,8.0,2.0,,,0,5.0,1.0,3.0,,0.0,3.0,5.0,2.0,8.0,4.0,1.0,1.0,3.0,3.0,5.0,8.0,,,0.0,4.0,5.0,,5.0,0.0,5.0,6.0,7.0,6.0,0.0,8.0,,5.0,,2.0,6.0,157,0.02,3.489043824701195,-0.22881714613953327
,2.0,5.0,0.0,1.0,7.0,5.0,4.0,3.0,7.0,1.0,1.0,2.0,0.0,4.0,6.0,,3.0,6.0,2.0,4.0,,8.0,6.0,7.0,1.0,5.0,0.0,,6.0,6.0,2.0,0.0,4.0,0.0,8.0,6.0,5.0,,2,6.0,2.0,4.0,,0.0,5.0,2.0,5.0,6.0,4.0,1.0,8.0,7.0,0.0,1.0,5.0,3.0,3.0,8.0,,3.0,3.0,,5.0,0.0,4.0,5.0,8.0,5.0,0.0,,0.0,,2.0,3.0,158,0.02,3.4448818897637796,-0.1427991519853911
7.0,0.0,6.0,1.0,2.0,6.0,4.0,4.0,2.0,4.0,5.0,6.0,4.0,,4.0,5.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,3.0,5.0,4.0,,,2.0,5.0,6.0,1.0,3.0,5.0,5.0,0.0,7.0,6.0,1,4.0,2.0,0.0,7.0,6.0,,1.0,5.0,3.0,4.0,2.0,7.0,7.0,4.0,3.0,,3.0,0.0,6.0,5.0,1.0,0.0,5.0,,3.0,5.0,0.0,,2.0,,,,,4.0,3.0,159,0.02,3.1500493583415596,-0.10935854268658195
8.0,5.0,6.0,3.0,6.0,0.0,9.0,2.0,5.0,0.0,3.0,7.0,4.0,2.0,3.0,3.0,,7.0,3.0,3.0,8.0,5.0,5.0,9.0,5.0,2.0,6.0,,,0.0,2.0,4.0,2.0,0.0,4.0,,3.0,0.0,,4,,1.0,1.0,8.0,5.0,0.0,1.0,5.0,6.0,0.0,1.0,6.0,5.0,5.0,,,0.0,0.0,3.0,3.0,2.0,8.0,3.0,5.0,1.0,4.0,3.0,7.0,9.0,0.0,1.0,,,,4.0,160,0.02,3.7075848303393215,-0.1786262710339656
6.0,4.0,3.0,3.0,6.0,4.0,1.0,0.0,3.0,0.0,,2.0,5.0,,3.0,4.0,,5.0,5.0,5.0,,0.0,1.0,2.0,1.0,5.0,6.0,,4.0,4.0,0.0,3.0,4.0,4.0,5.0,,1.0,1.0,,2,4.0,2.0,3.0,3.0,5.0,4.0,0.0,1.0,6.0,0.0,3.0,1.0,2.0,3.0,3.0,,0.0,,5.0,0.0,4.0,1.0,5.0,6.0,6.0,2.0,3.0,,3.0,0.0,4.0,1.0,0.0,,,161,0.02,2.900801603206413,-0.0015431415587132075
6.0,3.0,3.0,6.0,2.0,0.0,7.0,5.0,5.0,3.0,2.0,4.0,6.0,,0.0,3.0,4.0,5.0,6.0,4.0,0.0,0.0,,9.0,8.0,0.0,4.0,9.0,6.0,0.0,4.0,5.0,0.0,,0.0,8.0,8.0,3.0,,1,4.0,5.0,1.0,8.0,6.0,6.0,4.0,9.0,,6.0,5.0,5.0,,4.0,4.0,7.0,8.0,8.0,6.0,1.0,5.0,,6.0,5.0,0.0,1.0,7.0,7.0,5.0,9.0,,3.0,0.0,,5.0,162,0.02,3.68762278978389,-0.23128607399079426
,2.0,3.0,3.0,6.0,6.0,,3.0,2.0,2.0,5.0,7.0,5.0,8.0,6.0,4.0,8.0,3.0,,5.0,3.0,4.0,0.0,5.0,,8.0,6.0,6.0,7.0,0.0,6.0,4.0,2.0,4.0,0.0,3.0,4.0,2.0,0.0,5,0.0,1.0,6.0,,6.0,7.0,0.0,2.0,,0.0,4.0,1.0,3.0,0.0,2.0,1.0,3.0,3.0,,0.0,6.0,7.0,6.0,6.0,6.0,4.0,0.0,,6.0,7.0,5.0,,5.0,6.0,,163,0.02,3.345309381237525,-0.19028577666824106
,4.0,4.0,,4.0,2.0,5.0,2.0,1.0,2.0,0.0,,3.0,,0.0,4.0,,5.0,2.0,0.0,1.0,3.0,3.0,4.0,,3.0,0.0,4.0,,5.0,1.0,5.0,6.0,3.0,0.0,2.0,5.0,3.0,4.0,0,1.0,2.0,2.0,,3.0,0.0,0.0,3.0,0.0,1.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,0.0,4.0,1.0,4.0,6.0,5.0,5.0,6.0,,6.0,3.0,3.0,1.0,164,0.02,2.70648815653965,-0.46409352652189295
5.0,2.0,1.0,2.0,0.0,2.0,,4.0,0.0,5.0,2.0,,5.0,,4.0,5.0,,2.0,2.0,5.0,0.0,2.0,7.0,6.0,0.0,5.0,1.0,7.0,8.0,,0.0,0.0,3.0,,4.0,7.0,6.0,0.0,4.0,7,0.0,5.0,7.0,8.0,4.0,2.0,3.0,5.0,3.0,1.0,4.0,6.0,4.0,5.0,6.0,,3.0,7.0,5.0,3.0,,6.0,7.0,5.0,,0.0,8.0,,4.0,7.0,0.0,,3.0,5.0,1.0,165,0.02,3.531062124248497,-0.2642443267444863
,4.0,1.0,2.0,4.0,,5.0,3.0,0.0,,6.0,6.0,1.0,0.0,3.0,4.0,,3.0,6.0,3.0,1.0,3.0,,1.0,,6.0,2.0,,6.0,0.0,2.0,5.0,4.0,3.0,,5.0,3.0,5.0,,0,0.0,3.0,4.0,,1.0,4.0,4.0,0.0,1.0,4.0,2.0,5.0,3.0,2.0,2.0,6.0,3.0,6.0,4.0,5.0,,0.0,4.0,2.0,0.0,3.0,5.0,,2.0,0.0,6.0,6.0,4.0,0.0,4.0,166,0.02,2.7339449541284404,-0.12324456085092679
,2.0,0.0,9.0,,4.0,5.0,1.0,0.0,6.0,4.0,,4.0,0.0,1.0,3.0,6.0,5.0,5.0,8.0,,2.0,8.0,3.0,6.0,2.0,4.0,7.0,0.0,0.0,7.0,0.0,0.0,4.0,5.0,9.0,6.0,3.0,3.0,3,4.0,0.0,3.0,,6.0,1.0,6.0,2.0,6.0,4.0,2.0,7.0,6.0,,3.0,,5.0,4.0,6.0,1.0,,6.0,4.0,7.0,7.0,5.0,7.0,9.0,3.0,0.0,7.0,,,,0.0,167,0.02,3.8851022395326194,-0.1900781961989513
,6.0,6.0,5.0,5.0,5.0,,2.0,2.0,,3.0,5.0,4.0,7.0,0.0,8.0,5.0,7.0,0.0,0.0,6.0,7.0,7.0,6.0,,4.0,2.0,5.0,,,1.0,2.0,1.0,,2.0,5.0,4.0,4.0,8.0,3,3.0,4.0,1.0,1.0,7.0,5.0,7.0,2.0,5.0,7.0,2.0,5.0,0.0,4.0,1.0,,0.0,6.0,0.0,5.0,5.0,2.0,5.0,0.0,0.0,4.0,6.0,,0.0,,,6.0,5.0,0.0,,168,0.02,3.5522388059701493,-0.15572187684351863
4.0,1.0,0.0,2.0,5.0,4.0,5.0,7.0,2.0,4.0,5.0,,2.0,,4.0,4.0,6.0,0.0,7.0,3.0,8.0,9.0,2.0,5.0,3.0,4.0,2.0,,3.0,0.0,5.0,0.0,6.0,1.0,1.0,9.0,0.0,9.0,6.0,7,3.0,5.0,3.0,,,3.0,6.0,1.0,4.0,2.0,3.0,0.0,1.0,2.0,0.0,3.0,9.0,,7.0,2.0,0.0,,0.0,8.0,6.0,5.0,3.0,,3.0,,8.0,0.0,6.0,7.0,4.0,169,0.02,3.6120434353405724,-0.11669943068388748
8.0,2.0,0.0,1.0,3.0,4.0,,5.0,3.0,5.0,5.0,,6.0,5.0,8.0,6.0,,5.0,4.0,2.0,5.0,0.0,6.0,4.0,5.0,3.0,6.0,0.0,,0.0,4.0,4.0,7.0,4.0,3.0,7.0,4.0,5.0,8.0,5,3.0,3.0,0.0,3.0,5.0,3.0,4.0,0.0,8.0,6.0,0.0,2.0,6.0,4.0,5.0,,4.0,,4.0,0.0,6.0,5.0,4.0,2.0,0.0,3.0,0.0,8.0,1.0,4.0,6.0,4.0,,8.0,1.0,170,0.02,3.132056451612903,-0.21633316805711159
,0.0,7.0,2.0,2.0,8.0,4.0,4.0,5.0,3.0,4.0,0.0,5.0,6.0,3.0,0.0,,6.0,2.0,3.0,6.0,3.0,2.0,4.0,5.0,4.0,6.0,2.0,0.0,6.0,3.0,3.0,4.0,0.0,4.0,5.0,6.0,4.0,8.0,2,4.0,2.0,5.0,8.0,2.0,4.0,3.0,0.0,,5.0,7.0,1.0,4.0,1.0,0.0,7.0,1.0,8.0,,0.0,,,6.0,2.0,5.0,3.0,0.0,,7.0,3.0,0.0,,8.0,,4.0,171,0.02,3.1214859437751006,-0.15231816254940395
0.0,1.0,2.0,1.0,3.0,6.0,2.0,2.0,2.0,4.0,0.0,,1.0,,6.0,4.0,,0.0,0.0,5.0,4.0,6.0,2.0,2.0,,1.0,3.0,,7.0,0.0,5.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,,4,4.0,1.0,4.0,,7.0,2.0,4.0,1.0,3.0,8.0,4.0,0.0,2.0,3.0,6.0,8.0,0.0,,5.0,7.0,4.0,7.0,7.0,0.0,2.0,3.0,4.0,2.0,8.0,,3.0,,5.0,3.0,0.0,172,0.02,3.3005025125628142,-0.11178964810840807
2.0,0.0,6.0,3.0,1.0,5.0,7.0,4.0,0.0,2.0,5.0,4.0,7.0,8.0,1.0,1.0,2.0,,3.0,4.0,0.0,2.0,4.0,3.0,,8.0,3.0,0.0,4.0,6.0,8.0,5.0,5.0,,6.0,0.0,2.0,7.0,6.0,0,7.0,0.0,5.0,0.0,,3.0,7.0,3.0,7.0,3.0,5.0,2.0,,1.0,3.0,0.0,6.0,,2.0,6.0,,8.0,6.0,4.0,5.0,7.0,6.0,5.0,6.0,2.0,,0.0,,7.0,2.0,173,0.02,3.4901574803149606,-0.028961081892112942
6.0,1.0,0.0,5.0,2.0,6.0,6.0,5.0,6.0,2.0,1.0,3.0,2.0,1.0,0.0,7.0,,6.0,4.0,4.0,3.0,0.0,0.0,7.0,6.0,3.0,0.0,4.0,4.0,,2.0,3.0,4.0,5.0,0.0,6.0,3.0,3.0,6.0,1,,3.0,2.0,2.0,2.0,3.0,1.0,4.0,7.0,6.0,0.0,4.0,2.0,0.0,0.0,3.0,4.0,3.0,5.0,3.0,5.0,,6.0,7.0,7.0,1.0,3.0,,6.0,7.0,,,,0.0,1.0,174,0.02,3.085858585858586,-0.30803660932557875
1.0,5.0,0.0,4.0,3.0,6.0,,4.0,5.0,6.0,8.0,,3.0,0.0,2.0,,0.0,5.0,4.0,7.0,6.0,3.0,5.0,2.0,8.0,0.0,8.0,,,7.0,0.0,0.0,3.0,,4.0,3.0,0.0,6.0,,9,8.0,1.0,4.0,,7.0,3.0,5.0,2.0,5.0,3.0,5.0,7.0,0.0,5.0,5.0,7.0,0.0,9.0,7.0,,6.0,6.0,,,2.0,4.0,3.0,4.0,3.0,7.0,0.0,,8.0,6.0,4.0,175,0.02,3.7430555555555554,-0.09376902510450767
1.0,1.0,0.0,3.0,7.0,6.0,,0.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,7.0,5.0,8.0,2.0,2.0,3.0,6.0,4.0,0.0,5.0,3.0,3.0,4.0,5.0,,4.0,2.0,0.0,0.0,2.0,3.0,6.0,2.0,,0,,5.0,5.0,5.0,8.0,2.0,3.0,5.0,0.0,4.0,6.0,,,2.0,5.0,0.0,,7.0,5.0,4.0,0.0,2.0,3.0,6.0,6.0,2.0,0.0,3.0,,,,,6.0,3.0,5.0,176,0.02,3.3903420523138834,-0.18674699482277973
7.0,1.0,5.0,2.0,2.0,5.0,,5.0,6.0,4.0,5.0,0.0,4.0,,2.0,,4.0,,6.0,2.0,2.0,6.0,5.0,6.0,7.0,7.0,4.0,1.0,2.0,7.0,0.0,4.0,4.0,3.0,0.0,4.0,3.0,7.0,6.0,3,3.0,2.0,3.0,0.0,7.0,5.0,0.0,3.0,,2.0,4.0,0.0,,,5.0,5.0,1.0,3.0,,3.0,2.0,4.0,3.0,4.0,4.0,0.0,3.0,0.0,1.0,0.0,,7.0,7.0,0.0,2.0,177,0.02,3.083,-0.13832798950284583
,6.0,5.0,2.0,3.0,0.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,0.0,7.0,3.0,7.0,,0.0,4.0,4.0,,,7.0,,5.0,3.0,2.0,7.0,0.0,4.0,5.0,7.0,0.0,3.0,8.0,2.0,2.0,0.0,6,4.0,0.0,1.0,,4.0,7.0,3.0,3.0,4.0,2.0,0.0,4.0,3.0,0.0,2.0,,0.0,4.0,5.0,2.0,2.0,7.0,7.0,,3.0,8.0,6.0,6.0,1.0,8.0,4.0,,5.0,,4.0,178,0.02,3.2867063492063493,-0.05323752327543409
2.0,7.0,0.0,1.0,3.0,7.0,,2.0,5.0,5.0,3.0,,1.0,7.0,1.0,6.0,,0.0,6.0,3.0,4.0,0.0,3.0,6.0,3.0,4.0,3.0,4.0,7.0,7.0,6.0,7.0,6.0,0.0,5.0,0.0,3.0,1.0,3.0,3,,2.0,4.0,,7.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,0.0,4.0,,0.0,4.0,2.0,4.0,,5.0,6.0,2.0,1.0,5.0,0.0,,,,5.0,6.0,6.0,179,0.02,3.2180376610505452,-0.1990600958526286
5.0,4.0,1.0,3.0,0.0,5.0,,2.0,0.0,3.0,2.0,1.0,2.0,,4.0,0.0,4.0,,,3.0,4.0,3.0,5.0,4.0,,4.0,3.0,6.0,5.0,3.0,5.0,1.0,0.0,,3.0,5.0,2.0,2.0,,0,6.0,2.0,0.0,0.0,3.0,0.0,5.0,4.0,2.0,5.0,1.0,2.0,5.0,3.0,4.0,4.0,2.0,,2.0,0.0,6.0,0.0,5.0,1.0,3.0,3.0,,5.0,5.0,4.0,5.0,,,,6.0,180,0.02,2.708206686930091,-0.21822506183162194
6.0,3.0,4.0,2.0,3.0,7.0,0.0,3.0,5.0,3.0,5.0,3.0,7.0,0.0,0.0,2.0,0.0,4.0,7.0,2.0,,7.0,0.0,4.0,7.0,2.0,4.0,,,6.0,4.0,,6.0,4.0,2.0,5.0,1.0,5.0,,0,6.0,2.0,4.0,3.0,5.0,3.0,0.0,6.0,5.0,4.0,4.0,3.0,7.0,2.0,0.0,5.0,7.0,7.0,,4.0,,,5.0,,5.0,2.0,,4.0,6.0,0.0,,7.0,5.0,0.0,3.0,181,0.02,3.0100908173562058,-0.1530588915686847
5.0,4.0,6.0,3.0,2.0,6.0,,,1.0,4.0,5.0,0.0,1.0,0.0,1.0,3.0,,2.0,8.0,3.0,9.0,3.0,3.0,3.0,,2.0,0.0,5.0,9.0,7.0,7.0,4.0,1.0,3.0,4.0,3.0,4.0,0.0,5.0,0,5.0,8.0,6.0,,7.0,0.0,1.0,0.0,5.0,4.0,8.0,5.0,0.0,0.0,4.0,5.0,4.0,9.0,6.0,7.0,0.0,8.0,2.0,3.0,,2.0,7.0,9.0,6.0,7.0,4.0,,,6.0,,182,0.02,3.8501984126984126,-0.38006376511328394
8.0,7.0,8.0,5.0,4.0,7.0,,,3.0,7.0,0.0,0.0,6.0,,2.0,3.0,6.0,8.0,5.0,3.0,6.0,6.0,6.0,4.0,,3.0,0.0,5.0,7.0,0.0,8.0,5.0,3.0,8.0,5.0,4.0,8.0,6.0,7.0,6,0.0,8.0,7.0,,7.0,4.0,0.0,5.0,,6.0,7.0,4.0,3.0,1.0,5.0,4.0,1.0,,2.0,6.0,8.0,0.0,2.0,4.0,6.0,3.0,5.0,5.0,8.0,0.0,5.0,0.0,1.0,8.0,0.0,183,0.02,3.391824526420738,-0.004014717399263885
5.0,4.0,1.0,1.0,6.0,6.0,,0.0,4.0,1.0,2.0,6.0,1.0,,6.0,0.0,6.0,2.0,0.0,4.0,3.0,2.0,,6.0,,4.0,3.0,7.0,,,1.0,0.0,0.0,5.0,3.0,2.0,5.0,5.0,,5,2.0,1.0,6.0,0.0,3.0,0.0,4.0,2.0,6.0,3.0,2.0,5.0,3.0,0.0,3.0,3.0,4.0,0.0,4.0,2.0,3.0,5.0,3.0,2.0,,2.0,6.0,,,3.0,,,0.0,7.0,4.0,184,0.02,3.0,-0.08637306216228417
7.0,3.0,4.0,3.0,1.0,3.0,,5.0,2.0,4.0,5.0,,0.0,4.0,3.0,0.0,7.0,,7.0,7.0,7.0,4.0,,4.0,,6.0,0.0,7.0,,0.0,4.0,7.0,4.0,6.0,4.0,0.0,4.0,1.0,3.0,4,4.0,0.0,3.0,6.0,6.0,3.0,5.0,0.0,3.0,0.0,3.0,5.0,6.0,4.0,7.0,6.0,2.0,3.0,7.0,2.0,6.0,,4.0,,3.0,2.0,,4.0,5.0,,0.0,,0.0,,7.0,185,0.02,3.2637474541751526,-0.24774226610646777
,3.0,4.0,4.0,7.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,3.0,7.0,6.0,0.0,5.0,5.0,4.0,4.0,8.0,3.0,0.0,7.0,2.0,5.0,2.0,0.0,0.0,5.0,6.0,0.0,,2.0,6.0,8.0,4.0,7.0,1,4.0,7.0,4.0,0.0,8.0,4.0,7.0,5.0,3.0,6.0,7.0,5.0,0.0,1.0,6.0,,,8.0,,0.0,2.0,,4.0,,,5.0,0.0,8.0,8.0,0.0,,,,2.0,,186,0.02,3.367,0.12520641231618246
