,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,theta,seed,q,EPH,corr
763,763,0.0,2,2,2,2,1,2,2,1,3,1,0,3,1,2.0,2,1,0,2,1,2,2,1.0,2,3.0,2.0,2,2,1.0,2,1,1.0,0.0,2.0,2,2,2.0,2,1,2,1,2,2,2,0,2,2,2,1,1,2,3.0,2.0,3,1,2,3.0,2,2,2,3.0,2,1,2,2,1,2,2,1,2,0,2.0,1,2,2.0,1,1,2,0,1,2,1.0,0,1,3.0,2,3,0,2,1,2.0,0,0.08,63,-1,1.1942604856512142,-0.29857894748775166
764,764,1.0,2,1,1,1,2,2,1,0,2,0,1,3,1,3.0,2,2,1,1,1,2,1,1.0,2,3.0,1.0,1,2,1.0,2,1,0.0,1.0,2.0,0,2,2.0,2,0,1,2,2,1,1,1,1,2,2,0,1,2,0.0,1.0,1,0,1,3.0,2,2,2,3.0,2,1,1,2,1,2,2,0,1,1,2.0,1,1,2.0,2,2,2,1,2,2,2.0,2,1,3.0,0,1,2,2,1,3.0,1,0.08,64,-1,1.1684665226781858,-0.1369692476829347
765,765,4.0,0,1,2,2,1,0,2,2,0,2,2,1,2,3.0,1,3,2,2,2,2,3,4.0,2,3.0,3.0,1,1,1.0,1,2,3.0,3.0,3.0,2,2,2.0,2,2,2,0,2,2,1,2,2,0,2,3,2,3,3.0,3.0,2,2,2,0.0,2,2,2,1.0,2,1,0,3,1,2,1,2,3,2,0.0,2,2,2.0,1,2,2,1,0,2,2.0,2,3,2.0,0,1,2,3,2,1.0,1,0.08,65,-1,1.312,-0.12609164547599377
766,766,4.0,3,2,2,1,1,2,2,2,1,2,3,2,2,2.0,2,1,2,1,1,0,0,4.0,2,3.0,4.0,3,2,2.0,2,1,4.0,3.0,1.0,2,1,2.0,1,2,2,2,2,2,1,2,1,3,1,3,2,1,0.0,1.0,1,2,3,3.0,1,1,1,0.0,2,2,3,1,2,2,2,2,3,2,1.0,3,3,0.0,1,2,0,1,0,1,1.0,1,3,3.0,2,2,1,1,2,0.0,1,0.08,66,-1,1.25,-0.016834555170610447
767,767,1.0,2,2,2,1,2,2,0,2,0,2,2,1,1,3.0,1,2,2,2,1,1,2,0.0,2,2.0,2.0,2,2,2.0,2,1,1.0,1.0,2.0,2,0,1.0,1,2,2,2,1,2,2,2,2,1,1,1,2,2,1.0,1.0,0,2,1,2.0,1,1,1,1.0,2,1,2,2,1,2,0,2,0,2,2.0,1,1,0.0,1,1,2,2,2,2,2.0,1,1,1.0,2,1,2,2,0,3.0,0,0.08,67,-1,1.1405895691609977,0.0015872050481835207
768,768,4.0,1,3,2,2,1,3,2,2,1,3,2,0,2,2.0,1,3,2,2,2,2,2,4.0,0,0.0,3.0,3,1,0.0,1,2,4.0,3.0,3.0,2,1,0.0,1,3,0,2,2,2,2,2,3,2,2,3,1,2,3.0,2.0,3,1,3,1.0,2,1,2,2.0,2,2,0,3,1,1,2,2,3,2,1.0,2,1,0.0,1,2,2,1,0,2,2.0,2,3,0.0,1,2,2,3,2,1.0,1,0.08,68,-1,1.3032128514056225,0.0700229366050686
769,769,1.0,2,2,2,2,1,2,2,1,0,2,1,1,2,2.0,2,1,2,1,1,0,1,0.0,2,3.0,2.0,1,1,1.0,2,2,1.0,1.0,1.0,1,1,2.0,1,2,1,2,2,2,1,2,2,3,2,2,0,2,3.0,2.0,3,0,0,0.0,2,2,2,1.0,2,2,1,1,2,3,3,2,1,2,2.0,1,0,1.0,0,2,2,2,1,1,1.0,1,2,3.0,2,2,2,2,2,0.0,2,0.08,69,-1,1.2130434782608697,0.002770141499360008
770,770,0.0,2,3,2,2,2,1,1,2,1,2,1,2,1,3.0,2,2,2,2,2,2,2,1.0,2,0.0,2.0,1,2,1.0,2,2,1.0,1.0,3.0,1,1,2.0,2,3,2,2,2,1,1,2,2,2,2,1,1,1,1.0,0.0,1,1,2,3.0,1,1,0,0.0,1,1,2,1,2,1,1,1,1,1,2.0,0,2,2.0,2,2,2,0,1,2,3.0,2,2,0.0,0,0,2,2,2,2.0,2,0.08,70,-1,1.1773835920177385,-0.0046893450009962735
771,771,2.0,2,1,2,2,2,1,2,2,2,1,0,2,2,1.0,1,2,1,0,1,1,2,3.0,2,3.0,2.0,1,2,2.0,1,0,3.0,3.0,0.0,2,2,2.0,2,0,2,0,2,2,2,1,0,2,1,1,2,2,3.0,3.0,3,1,0,3.0,2,2,2,3.0,2,1,2,2,2,3,1,1,1,1,1.0,2,3,1.0,2,2,1,2,2,0,1.0,2,2,3.0,3,2,2,2,2,2.0,2,0.08,71,-1,1.2365145228215768,-0.2738775352650495
772,772,2.0,1,2,3,2,1,1,0,1,2,1,1,2,2,3.0,1,2,2,1,0,1,0,2.0,2,3.0,2.0,0,2,2.0,0,2,2.0,1.0,2.0,2,1,2.0,2,1,1,2,1,1,2,1,1,0,1,1,2,1,3.0,2.0,3,1,1,3.0,2,2,2,3.0,2,1,1,1,1,2,1,2,0,2,1.0,1,2,0.0,1,1,1,1,0,1,2.0,1,1,3.0,2,2,1,0,2,1.0,1,0.08,72,-1,1.1727861771058314,-0.22160510942109393
773,773,1.0,1,1,2,1,2,1,1,0,2,0,2,2,1,1.0,1,0,1,0,1,1,2,0.0,1,2.0,3.0,2,2,1.0,1,1,1.0,1.0,1.0,2,2,2.0,2,0,1,2,1,1,2,1,2,0,1,2,1,2,2.0,2.0,2,1,1,3.0,2,1,1,2.0,1,1,1,2,0,1,0,2,2,1,0.0,2,1,2.0,2,2,2,2,1,1,2.0,2,2,2.0,2,2,1,2,2,2.0,1,0.08,73,-1,1.1773504273504274,-0.25807566694087286
774,774,4.0,2,2,1,0,2,3,2,1,0,2,0,2,2,2.0,2,2,1,2,2,2,2,4.0,1,3.0,3.0,3,1,0.0,1,0,4.0,3.0,3.0,2,2,3.0,0,2,2,2,2,1,2,1,2,1,2,3,1,2,1.0,2.0,1,1,3,2.0,1,2,2,1.0,2,0,2,3,1,2,1,1,3,1,1.0,2,0,1.0,2,2,1,1,2,1,1.0,2,3,2.0,1,2,2,2,1,2.0,0,0.08,74,-1,1.2980561555075594,0.06920657528561762
775,775,3.0,2,1,1,2,1,1,2,0,3,1,1,2,2,3.0,2,2,1,1,0,1,2,3.0,2,3.0,2.0,0,2,1.0,2,1,3.0,3.0,2.0,0,1,2.0,2,1,2,2,1,1,2,1,2,3,2,2,1,2,3.0,2.0,3,2,0,3.0,2,2,2,3.0,2,2,2,0,1,2,2,1,1,0,0.0,1,2,2.0,1,2,2,1,1,2,0.0,1,3,3.0,2,1,1,2,1,1.0,2,0.08,75,-1,1.223157894736842,-0.1787514084919333
776,776,0.0,0,1,2,2,1,1,0,1,2,2,1,1,2,1.0,0,1,2,2,2,1,3,1.0,2,3.0,2.0,0,2,2.0,2,2,1.0,1.0,0.0,3,2,2.0,2,1,2,0,2,0,2,2,2,1,2,1,2,3,3.0,3.0,3,2,1,2.0,3,2,2,3.0,2,2,1,2,1,2,2,2,1,2,1.0,1,1,2.0,1,1,2,1,0,2,2.0,2,1,3.0,1,2,2,2,3,1.0,1,0.08,76,-1,1.216842105263158,-0.1371422823580932
777,777,1.0,2,1,1,2,1,2,1,1,1,1,2,2,2,2.0,1,1,2,1,0,1,2,1.0,1,0.0,3.0,1,2,1.0,1,2,0.0,1.0,2.0,2,1,2.0,0,1,0,2,1,1,2,0,3,2,2,2,1,2,3.0,2.0,3,1,2,3.0,0,1,1,1.0,2,2,2,1,1,1,1,2,1,2,2.0,2,2,2.0,2,2,2,3,2,2,1.0,1,2,0.0,2,2,0,1,1,2.0,2,0.08,77,-1,1.2,-0.15071187693237126
778,778,3.0,1,1,0,2,2,1,2,2,3,2,1,1,2,1.0,1,1,2,1,1,0,1,3.0,0,3.0,2.0,2,1,2.0,0,2,3.0,2.0,1.0,1,1,2.0,1,2,1,0,2,1,1,2,2,1,2,2,2,2,3.0,2.0,2,0,1,0.0,2,2,2,3.0,2,1,1,1,2,3,2,1,0,1,2.0,1,1,3.0,2,3,2,0,1,1,3.0,1,3,4.0,2,0,2,2,2,2.0,2,0.08,78,-1,1.266260162601626,-0.17233607529150477
779,779,4.0,0,2,2,2,1,2,2,2,2,2,3,2,1,1.0,1,1,2,1,1,0,2,4.0,0,2.0,4.0,3,2,1.0,2,1,4.0,3.0,1.0,2,1,2.0,1,2,2,2,1,1,1,2,2,1,1,3,1,2,3.0,2.0,2,2,3,3.0,2,1,1,1.0,0,1,1,1,1,2,0,2,3,1,1.0,3,1,0.0,1,1,1,2,2,2,0.0,0,3,3.0,2,2,0,0,2,1.0,1,0.08,79,-1,1.2885771543086173,-0.10046473125016397
780,780,2.0,3,1,0,2,3,1,1,2,1,0,2,1,2,2.0,0,2,3,2,1,2,1,3.0,0,2.0,2.0,2,2,2.0,2,3,3.0,2.0,3.0,1,2,2.0,1,0,2,1,1,1,2,1,1,1,0,1,2,0,3.0,3.0,3,1,2,2.0,1,2,1,0.0,1,2,2,2,2,2,2,3,2,3,4.0,2,1,3.0,4,2,2,3,3,1,4.0,1,0,3.0,2,0,3,2,2,4.0,2,0.08,80,-1,1.2641509433962264,-0.1938205085210668
781,781,3.0,1,3,2,1,1,2,1,1,2,2,2,1,2,1.0,1,2,1,1,2,1,2,3.0,2,2.0,3.0,3,1,2.0,1,1,3.0,2.0,0.0,1,2,2.0,2,3,1,2,1,0,2,2,2,0,1,3,0,2,2.0,3.0,2,1,2,0.0,2,1,1,2.0,1,1,1,2,0,1,0,2,2,1,2.0,2,1,1.0,0,2,2,2,1,1,2.0,2,2,2.0,1,2,1,3,2,2.0,1,0.08,81,-1,1.205020920502092,-0.054577886023715695
782,782,1.0,2,2,0,2,2,1,1,1,2,2,2,1,1,2.0,2,2,2,2,2,2,2,1.0,1,2.0,3.0,2,0,1.0,2,1,0.0,1.0,3.0,1,1,2.0,1,3,2,2,2,0,2,2,1,2,1,2,2,2,3.0,2.0,3,2,2,1.0,2,2,2,3.0,2,1,2,2,1,0,2,1,1,1,2.0,2,1,2.0,2,2,0,0,1,0,2.0,2,2,1.0,1,0,2,1,2,2.0,2,0.08,82,-1,1.1869158878504673,-0.05588921372464312
783,783,0.0,2,1,0,2,3,1,2,0,1,2,2,1,1,2.0,1,2,3,2,1,2,2,1.0,0,3.0,2.0,2,2,1.0,1,3,1.0,1.0,3.0,2,1,0.0,1,1,0,0,2,1,2,1,2,2,2,1,1,2,3.0,2.0,3,1,2,2.0,1,1,1,0.0,2,2,2,2,2,3,2,3,2,3,4.0,2,1,2.0,3,3,2,3,3,2,4.0,0,2,2.0,2,2,3,2,2,4.0,2,0.08,83,-1,1.221311475409836,-0.15948057072122193
784,784,4.0,3,2,2,3,2,2,3,1,3,3,4,1,2,1.0,2,2,1,1,2,1,3,5.0,2,4.0,4.0,3,1,1.0,2,1,5.0,4.0,0.0,2,2,2.0,1,3,3,2,3,0,1,2,1,2,2,3,2,3,3.0,3.0,2,3,4,0.0,3,3,3,4.0,3,1,3,0,2,3,2,0,4,1,1.0,4,1,0.0,1,2,0,0,1,2,2.0,2,4,4.0,0,2,2,1,0,2.0,2,0.08,84,-1,1.3783783783783783,0.022814992248264825
785,785,1.0,3,2,1,1,1,3,1,2,2,2,2,2,0,2.0,3,2,1,1,2,2,3,2.0,1,3.0,2.0,2,2,2.0,2,1,1.0,0.0,3.0,2,1,2.0,0,3,2,2,2,2,1,2,1,2,2,1,1,3,0.0,0.0,1,2,2,3.0,1,0,2,2.0,3,1,2,1,2,3,2,0,2,1,1.0,1,2,1.0,1,2,2,1,0,2,2.0,1,0,3.0,1,2,1,2,1,1.0,1,0.08,85,-1,1.2268041237113403,0.05924969631544783
786,786,4.0,3,1,2,2,1,1,2,1,0,1,3,1,1,2.0,1,1,1,1,1,0,2,4.0,2,2.0,4.0,2,0,0.0,2,0,4.0,3.0,1.0,2,1,2.0,1,1,2,0,1,1,1,0,0,2,2,3,1,2,3.0,2.0,2,2,3,1.0,0,1,1,1.0,1,2,2,1,2,3,1,1,3,1,1.0,3,1,1.0,2,0,1,2,2,2,1.0,1,3,2.0,1,1,2,2,1,2.0,2,0.08,86,-1,1.2698744769874477,-0.2512759123167849
787,787,3.0,2,2,3,1,2,0,2,1,0,3,2,1,2,3.0,0,2,2,2,2,3,1,3.0,2,2.0,3.0,1,2,2.0,2,1,3.0,3.0,3.0,2,2,2.0,2,2,2,1,1,0,2,2,1,1,1,2,2,1,0.0,1.0,1,2,2,2.0,1,1,0,0.0,0,2,2,2,1,2,1,2,3,2,2.0,2,1,2.0,2,1,0,2,2,2,2.0,2,3,2.0,1,1,2,1,3,3.0,2,0.08,87,-1,1.2241379310344827,-0.13622204491892292
788,788,1.0,2,2,1,2,1,2,1,1,2,1,2,2,2,2.0,2,1,2,1,1,0,2,1.0,2,3.0,1.0,2,2,1.0,1,2,1.0,0.0,1.0,0,1,2.0,1,2,2,2,2,2,1,2,1,1,2,0,0,2,3.0,2.0,2,2,1,3.0,2,2,2,3.0,3,0,2,1,2,3,1,2,0,2,1.0,1,2,1.0,0,2,1,1,0,1,2.0,1,1,3.0,2,1,2,0,1,1.0,1,0.08,88,-1,1.2098501070663812,-0.05864423767108617
789,789,1.0,2,1,2,0,2,1,2,0,2,1,1,2,1,1.0,1,1,1,1,0,1,2,0.0,2,3.0,2.0,0,2,1.0,3,0,1.0,1.0,0.0,2,1,2.0,2,1,2,2,1,1,0,1,2,2,2,2,1,2,1.0,2.0,1,2,1,3.0,1,0,2,2.0,2,2,2,1,1,2,1,1,2,1,1.0,1,1,1.0,2,2,1,2,2,2,1.0,0,2,3.0,1,2,1,1,1,2.0,2,0.08,89,-1,1.1911764705882353,-0.15787017010947907
790,790,1.0,1,3,1,2,2,3,1,3,1,3,2,2,3,2.0,1,2,1,0,2,3,2,1.0,1,2.0,3.0,2,3,3.0,0,1,0.0,1.0,3.0,3,3,3.0,0,3,0,2,1,2,3,3,3,1,2,2,4,2,3.0,4.0,3,1,2,3.0,1,0,1,2.0,2,1,1,3,1,2,0,0,1,1,2.0,2,2,0.0,1,2,2,1,2,1,2.0,3,2,2.0,3,3,2,3,1,3.0,0,0.08,90,-1,1.3122362869198312,0.08154227224781486
791,791,4.0,1,0,1,2,3,2,3,1,2,1,3,1,1,0.0,1,1,2,2,1,2,1,,1,3.0,4.0,3,1,0.0,0,2,4.0,4.0,1.0,1,1,0.0,1,1,1,1,2,0,1,1,2,0,1,3,1,0,3.0,2.0,2,2,4,2.0,2,2,1,2.0,2,1,1,2,2,2,1,2,4,3,3.0,3,1,3.0,3,3,1,2,3,1,3.0,0,4,3.0,1,2,2,2,2,3.0,2,0.08,91,-1,1.3718199608610568,-0.22167916414684766
792,792,4.0,2,2,3,2,2,2,2,1,2,2,0,1,2,3.0,0,2,1,0,2,2,2,4.0,2,2.0,3.0,3,1,0.0,2,1,4.0,3.0,3.0,2,2,2.0,2,2,2,1,1,0,2,1,2,1,2,3,1,2,3.0,3.0,3,1,3,2.0,1,0,1,2.0,2,1,2,3,1,2,0,1,3,0,2.0,2,1,1.0,1,2,2,0,1,2,2.0,2,3,3.0,1,2,1,3,2,2.0,1,0.08,92,-1,1.3250517598343685,-0.2459192838446772
793,793,1.0,2,2,1,0,1,2,1,2,2,2,2,3,1,3.0,3,2,2,2,3,2,3,2.0,1,0.0,1.0,2,2,1.0,2,1,2.0,2.0,3.0,2,2,3.0,0,3,2,3,3,1,1,2,1,3,2,0,1,2,1.0,0.0,1,2,1,3.0,2,2,2,3.0,2,2,2,1,1,2,2,2,1,2,1.0,2,2,2.0,1,2,0,1,0,2,2.0,2,1,1.0,0,2,2,1,1,1.0,0,0.08,93,-1,1.2755102040816326,0.14567658926001323
794,794,1.0,2,1,2,2,2,2,2,1,2,1,2,1,1,3.0,1,2,2,1,0,1,1,0.0,2,2.0,3.0,2,1,1.0,2,1,1.0,1.0,2.0,2,1,1.0,2,0,1,2,1,1,2,1,2,1,1,2,1,0,3.0,2.0,3,2,1,0.0,1,1,0,1.0,1,1,2,0,1,2,0,2,2,2,2.0,2,1,2.0,2,2,2,2,2,0,2.0,0,2,3.0,2,2,2,2,2,3.0,1,0.08,94,-1,1.2119205298013245,-0.23985823088824074
795,795,1.0,2,0,1,2,0,2,2,1,2,1,2,1,2,2.0,1,1,2,1,0,0,1,0.0,2,3.0,3.0,1,2,1.0,1,2,1.0,1.0,1.0,2,1,0.0,1,1,1,1,0,1,1,1,2,1,1,2,1,2,3.0,2.0,2,2,1,2.0,2,2,1,2.0,1,0,1,1,2,2,1,2,2,1,2.0,2,1,1.0,1,1,1,1,1,1,1.0,1,2,3.0,2,2,0,2,2,1.0,2,0.08,95,-1,1.1978947368421053,-0.2774979267433673
796,796,3.0,2,0,1,2,2,0,2,2,1,1,1,3,1,3.0,2,2,2,2,1,2,1,3.0,2,1.0,2.0,1,2,2.0,1,2,3.0,2.0,3.0,2,2,2.0,1,0,1,1,1,2,2,1,2,1,1,3,2,1,3.0,2.0,3,0,2,3.0,2,2,1,1.0,0,0,1,2,1,0,1,2,2,2,2.0,1,0,3.0,2,1,1,1,1,1,1.0,2,3,0.0,2,1,2,2,2,0.0,2,0.08,96,-1,1.263157894736842,-0.20689011028732399
797,797,4.0,2,2,2,0,2,2,2,2,3,2,3,1,1,3.0,2,2,2,2,1,1,2,4.0,2,3.0,4.0,2,1,0.0,3,2,3.0,3.0,2.0,2,0,1.0,2,2,2,2,2,2,1,1,2,3,3,3,1,3,0.0,1.0,0,2,1,2.0,3,3,2,3.0,2,2,2,2,1,2,2,2,0,2,0.0,3,1,3.0,2,2,2,2,1,1,1.0,0,3,3.0,1,1,2,2,2,0.0,2,0.08,97,-1,1.2681912681912682,-0.07905892795394726
798,798,3.0,1,2,2,1,2,2,1,1,2,1,2,2,1,3.0,2,2,1,1,1,2,2,3.0,2,3.0,3.0,3,2,2.0,1,1,3.0,2.0,3.0,2,1,2.0,1,0,1,2,2,0,2,1,2,2,2,3,1,2,1.0,0.0,1,1,2,3.0,2,2,1,2.0,1,1,0,1,0,1,1,0,2,1,0.0,2,1,2.0,2,2,2,1,1,1,1.0,2,2,2.0,1,2,1,2,0,0.0,0,0.08,98,-1,1.1923076923076923,0.00522218759536519
799,799,4.0,0,1,2,1,2,1,2,2,1,2,3,1,1,2.0,1,2,1,1,1,1,2,4.0,2,3.0,4.0,2,1,1.0,2,1,3.0,3.0,2.0,2,0,1.0,2,1,2,0,2,2,1,1,2,2,2,3,1,3,1.0,0.0,1,2,1,2.0,0,1,2,1.0,2,1,1,1,1,2,2,0,0,1,2.0,3,0,2.0,2,2,2,1,2,2,2.0,0,3,3.0,2,1,2,2,2,3.0,2,0.08,99,-1,1.288702928870293,-0.14812090212879783
800,800,2.0,2,2,3,2,1,2,1,1,0,2,2,1,2,2.0,1,1,2,2,2,2,0,3.0,2,2.0,2.0,3,2,1.0,2,1,3.0,2.0,2.0,2,2,0.0,2,1,2,2,1,2,2,0,1,1,0,1,1,1,3.0,3.0,3,1,2,2.0,1,1,1,1.0,2,1,2,0,1,1,0,2,2,2,2.0,2,2,2.0,2,2,2,2,2,1,1.0,1,0,1.0,2,3,0,2,1,2.0,1,0.09,0,-1,1.214442013129103,-0.181233208657075
801,801,3.0,0,3,1,2,0,1,1,2,0,2,1,0,2,1.0,1,0,1,2,2,1,2,3.0,1,3.0,2.0,1,2,2.0,2,2,2.0,2.0,1.0,3,1,1.0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,3.0,2.0,3,1,2,1.0,2,2,2,1.0,2,2,1,0,2,3,3,2,1,2,1.0,0,2,1.0,0,2,2,1,0,2,1.0,2,2,3.0,3,2,1,3,1,1.0,1,0.09,1,-1,1.285097192224622,0.11329480247355142
802,802,1.0,2,1,1,2,1,1,0,1,2,1,1,1,1,3.0,0,2,2,2,1,1,2,0.0,2,3.0,2.0,1,2,1.0,3,3,1.0,1.0,2.0,0,2,2.0,2,1,2,0,2,2,0,1,2,2,2,1,0,2,3.0,2.0,2,1,1,2.0,3,2,2,3.0,2,3,2,2,1,2,2,3,1,2,3.0,0,2,1.0,0,1,2,3,2,3,2.0,0,1,3.0,1,1,2,2,1,3.0,2,0.09,2,-1,1.3,-0.2895660275062711
803,803,0.0,2,1,0,2,2,2,1,1,2,0,1,1,2,3.0,1,2,2,1,0,1,0,1.0,2,0.0,2.0,1,1,2.0,2,2,1.0,1.0,2.0,2,1,2.0,2,1,2,2,0,1,2,1,2,2,1,1,1,1,3.0,2.0,3,1,2,0.0,1,1,1,2.0,1,1,2,1,2,2,1,3,1,3,3.0,0,2,0.0,1,1,2,2,3,2,3.0,1,2,1.0,2,2,2,2,2,3.0,2,0.09,3,-1,1.1897654584221748,-0.14324859804766082
804,804,3.0,0,4,5,3,1,2,1,4,0,4,1,3,4,4.0,2,3,3,2,3,4,1,3.0,4,3.0,2.0,1,5,5.0,1,2,2.0,2.0,4.0,4,4,4.0,4,4,2,3,2,4,4,4,2,0,1,2,5,0,4.0,5.0,4,1,0,4.0,1,0,1,1.0,2,1,1,3,2,2,1,3,0,2,2.0,0,4,1.0,2,2,3,2,2,2,1.0,4,2,2.0,5,3,0,3,5,2.0,2,0.09,4,-1,1.4981203007518797,-0.03460472532716159
805,805,3.0,2,2,2,2,2,1,0,0,2,2,2,1,1,1.0,2,0,1,2,2,1,2,3.0,1,3.0,2.0,2,0,1.0,1,0,2.0,2.0,1.0,2,2,2.0,1,2,2,2,1,1,2,1,2,1,1,2,1,2,3.0,2.0,3,2,1,1.0,2,2,1,1.0,0,0,2,2,1,2,1,1,1,1,1.0,1,0,1.0,2,1,1,0,1,0,1.0,2,1,3.0,2,2,2,2,2,2.0,2,0.09,5,-1,1.2272727272727273,-0.18595617393164368
806,806,2.0,0,1,2,3,1,3,2,2,1,0,1,3,2,4.0,2,3,2,3,2,3,2,3.0,3,1.0,0.0,3,3,3.0,1,1,3.0,3.0,4.0,2,3,3.0,2,1,2,2,2,3,3,2,1,1,1,1,2,2,4.0,3.0,4,2,2,4.0,2,2,2,2.0,2,0,1,3,2,1,1,2,2,2,1.0,2,0,1.0,0,2,0,1,0,0,2.0,2,1,0.0,3,3,2,1,3,1.0,1,0.09,6,-1,1.3528225806451613,-0.042336295264372464
807,807,2.0,2,3,2,2,2,2,1,3,1,3,1,2,3,0.0,1,1,1,1,2,2,1,2.0,0,2.0,0.0,1,3,3.0,2,1,2.0,1.0,1.0,3,3,3.0,1,3,2,2,1,2,3,2,1,1,0,1,3,1,3.0,,3,1,2,3.0,0,1,1,1.0,2,1,2,3,1,2,0,0,1,1,2.0,0,1,2.0,2,2,2,1,2,1,2.0,3,0,2.0,3,3,2,2,2,3.0,1,0.09,7,-1,1.2710084033613445,0.005728307614398028
808,808,1.0,1,3,3,2,0,3,1,0,1,2,2,2,2,3.0,1,2,2,2,2,2,2,2.0,2,1.0,1.0,2,2,1.0,1,1,2.0,2.0,3.0,2,3,3.0,3,2,2,2,1,1,1,1,1,1,2,0,1,2,3.0,3.0,3,2,1,3.0,1,1,1,0.0,1,1,0,3,1,1,0,2,1,2,2.0,1,1,1.0,1,2,2,2,1,1,1.0,2,0,0.0,0,3,1,2,2,0.0,1,0.09,8,-1,1.2295081967213115,-0.09764555718493315
809,809,1.0,1,1,2,1,2,1,1,2,2,2,1,1,1,1.0,1,2,1,1,2,1,1,0.0,2,2.0,2.0,2,1,2.0,2,2,1.0,1.0,0.0,2,1,2.0,2,1,1,0,2,2,2,2,2,2,1,2,1,1,1.0,0.0,1,0,1,0.0,1,1,0,1.0,1,2,1,1,0,1,1,2,2,1,3.0,1,2,2.0,2,2,2,2,2,2,2.0,2,2,2.0,2,2,1,3,3,3.0,0,0.09,9,-1,1.1501103752759383,-0.09077299151864099
810,810,0.0,1,1,2,3,3,1,2,0,0,2,3,1,2,3.0,0,2,3,3,2,2,3,1.0,2,3.0,2.0,2,1,0.0,0,3,2.0,1.0,3.0,2,2,2.0,1,2,1,0,2,1,1,1,2,1,2,1,1,3,3.0,3.0,2,2,2,2.0,1,2,2,1.0,2,1,1,0,2,3,2,3,2,3,4.0,2,0,3.0,4,3,2,2,3,1,4.0,2,2,3.0,1,2,3,2,0,4.0,2,0.09,10,-1,1.3141153081510935,-0.09684006192622628
811,811,2.0,1,3,1,1,1,2,1,3,2,2,1,2,0,1.0,2,2,1,2,2,1,2,3.0,2,3.0,0.0,1,2,2.0,1,1,2.0,2.0,0.0,2,1,2.0,2,3,2,2,1,2,1,2,2,2,2,1,2,2,2.0,1.0,2,2,0,3.0,3,3,2,3.0,1,1,0,1,2,3,2,2,1,2,0.0,2,2,2.0,2,0,2,2,2,0,0.0,1,1,3.0,1,2,1,2,2,1.0,0,0.09,11,-1,1.2400835073068894,0.024506349016824712
812,812,1.0,2,0,0,2,1,0,1,1,2,1,2,2,1,3.0,2,2,1,2,2,2,2,0.0,2,3.0,1.0,1,0,1.0,2,1,1.0,1.0,3.0,1,2,3.0,1,2,2,1,1,1,2,2,1,1,2,0,0,2,3.0,2.0,3,2,1,1.0,2,2,2,2.0,1,1,2,1,1,2,0,2,1,2,2.0,1,1,1.0,0,0,1,2,2,2,2.0,2,1,3.0,2,1,2,2,2,3.0,1,0.09,12,-1,1.2399150743099787,-0.17196360175029685
813,813,1.0,2,3,2,2,2,1,1,2,2,2,1,3,1,1.0,2,0,1,2,2,1,1,2.0,1,2.0,0.0,0,2,2.0,1,2,2.0,2.0,1.0,3,2,3.0,2,2,1,2,2,2,2,1,1,0,1,0,2,1,3.0,2.0,3,0,1,3.0,1,0,2,2.0,2,1,1,2,1,0,1,2,1,2,3.0,1,2,0.0,1,2,2,2,2,2,3.0,0,1,1.0,2,2,2,2,2,3.0,1,0.09,13,-1,1.2253218884120172,-0.14746043309292975
814,814,1.0,3,1,2,2,3,1,2,1,3,0,1,0,2,3.0,1,2,2,3,2,2,2,0.0,2,3.0,0.0,0,1,0.0,2,2,1.0,1.0,3.0,1,1,1.0,2,1,3,2,1,2,2,1,2,2,2,1,1,2,3.0,2.0,3,2,1,1.0,2,2,1,2.0,0,1,2,2,2,3,2,3,2,3,0.0,1,1,3.0,3,1,1,2,2,0,3.0,2,1,4.0,1,2,3,0,2,3.0,2,0.09,14,-1,1.25879917184265,-0.13022195587358437
815,815,0.0,3,3,2,2,0,2,1,1,2,2,1,0,1,3.0,1,3,3,3,2,2,1,1.0,2,3.0,2.0,1,0,0.0,2,2,1.0,1.0,3.0,2,1,1.0,1,3,2,2,2,1,1,2,2,2,0,1,1,1,3.0,2.0,3,1,2,1.0,3,3,2,3.0,2,2,2,2,2,2,2,3,1,2,0.0,0,1,1.0,0,2,2,2,1,1,1.0,1,2,3.0,0,1,1,2,2,2.0,2,0.09,15,-1,1.264,-0.07375866095384255
816,816,1.0,1,2,3,0,1,1,1,2,2,2,2,2,2,1.0,1,0,1,1,1,1,1,1.0,1,2.0,3.0,2,3,2.0,2,0,0.0,1.0,1.0,3,2,3.0,2,2,1,2,0,2,2,1,2,2,1,2,2,2,1.0,2.0,1,1,1,3.0,1,0,1,2.0,1,1,1,2,0,1,1,0,0,1,1.0,2,2,1.0,2,1,1,1,1,1,1.0,2,2,2.0,3,2,1,2,2,2.0,2,0.09,16,-1,1.1961206896551724,-0.22340952129509445
