,Unnamed: 0.1,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,betha,seed,EPH,corr
18,18,18,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1.0,0,1,0,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1.0,1.0,1,1,0.6,18,1.005730659025788,-0.2487390253700288
19,19,19,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2,1.0,1,1,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2,1,1,2,1,0,1,1,1.0,1,1,1,1,1,1,1,1,0,1,1,1,0,2,1,1,2,1,1,1,1,1,0,1,1,1,2,1.0,2.0,1,0,0.5,19,1.035175879396985,-0.2655506268265001
20,20,20,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.0,1,1,1,0,1,0,1,1,1,0,2,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1,1,0.6,20,1.0066666666666666,-0.0458708389868071
21,21,21,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,2.0,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,2,1,0,2,1,1,1,2,1,1,1.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,2,1,0,2,1,0,1,1,1,2,2,2,1,2.0,0.0,0,0,0.5,21,1.062374245472837,-0.1969981320503516
22,22,22,1,1,1,1,0,1,1,1,0,1,1,1,1,2,0,1,1.0,1,0,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,0,1,1,1,1,0,1,0,1,2.0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,0,1,1,1,1,1,1,2.0,2.0,1,1,0.5,22,1.0606060606060606,-0.4306744602201925
23,23,23,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2.0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2.0,1.0,0,1,0.6,23,1.0230547550432276,-0.2920410425263936
24,24,24,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1.0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,0,1,1,1,2,1,2,1.0,2.0,0,1,0.6,24,1.0229885057471264,-0.2534596693274405
25,25,25,1,1,1,1,0,1,1,1,0,1,1,1,1,2,1,0,2.0,2,1,1,1,2,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2.0,0,1,1,2,1,1,0,1,1,1,1,2,1,1,1,1,1,0,0,2,1,1,1,1,2,1,2,1.0,2.0,2,1,0.4,25,1.054176072234763,-0.3551246209096457
26,26,26,1,1,1,1,1,2,0,1,1,1,1,1,1,2,1,1,2.0,0,1,1,2,1,1,2,1,1,1,2,1,2,1,1,0,2,1,1,2,1,2,1,1,1,1,2.0,1,0,1,1,0,1,1,1,1,0,1,0,1,2,2,1,1,1,0,1,1,0,2,1,0,2,1,2.0,1.0,2,1,0.5,26,1.052734375,-0.3373141976750037
27,27,27,2,1,0,1,1,1,1,2,1,1,1,2,1,0,1,1,1.0,2,2,0,1,1,1,1,0,0,1,2,1,2,1,0,2,1,2,1,1,0,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,2,0,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1.0,0.0,1,1,0.4,27,1.0886319845857415,-0.2051682638025175
28,28,28,1,0,1,0,1,0,2,1,1,1,1,1,0,2,1,1,2.0,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,2.0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1.0,1.0,1,1,0.5,28,1.0459183673469388,-0.3345526908073229
29,29,29,2,1,0,1,1,2,1,1,1,1,1,2,1,2,1,2,2.0,1,1,1,0,1,1,0,0,1,1,0,1,2,1,1,1,1,0,1,0,1,2,1,0,1,1,2.0,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,1,0,1,1,1,1,0,2,2.0,2.0,1,1,0.5,29,1.044776119402985,-0.434752784418929
30,30,30,1,1,0,1,1,1,2,1,1,1,2,1,0,1,1,1,2.0,0,1,1,1,1,1,0,2,1,1,1,1,2,1,1,1,1,1,1,1,0,2,1,1,1,1,1.0,2,0,0,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2.0,1.0,2,2,0.5,30,1.0440528634361232,-0.4534083896208781
31,31,31,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,0.0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,2.0,1,1,0,1,2,1,1,1,1,2,1,2,1,2,0,1,1,1,1,1,1,1,2,2,1,1,2,2.0,1.0,2,1,0.6,31,1.0404761904761906,-0.2230413292147804
32,32,32,1,1,1,0,0,0,1,1,1,0,1,0,1,2,1,1,1.0,1,1,0,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,2,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0,1.0,1,1,0.5,32,1.0475,-0.2163954154086788
33,33,33,2,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,2.0,1,0,1,0,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,0,2.0,1,1,1,1,2,1,1,2,2,1,2,1,2,0,2,1,1,0,1,1,1,1,0,0,1,1,1,2.0,2.0,0,1,0.4,33,1.0638297872340423,-0.2819324009167683
34,34,34,2,1,2,1,1,2,2,1,1,1,2,0,1,2,1,2,2.0,1,0,1,0,1,1,2,1,1,1,1,2,0,1,1,1,0,1,0,1,1,2,1,1,1,1,2.0,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,0,0,1,2.0,2.0,2,1,0.5,34,1.0341555977229602,-0.2873936499947624
35,35,35,2,1,2,1,1,1,2,1,1,1,1,0,1,2,1,0,2.0,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,0,1,2,1,1,2,1,1,1,1,1.0,1,1,1,2,1,1,1,1,1,1,1,0,0,2,1,2,1,1,1,0,0,1,1,2,2,1,1,1.0,0.0,0,1,0.5,35,1.0362903225806452,-0.1894184018646642
36,36,36,2,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,2.0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1,0,1,1,1,0,2,1,0,1,1,2.0,0,1,1,1,1,1,1,2,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2.0,3.0,2,1,0.5,36,1.040920716112532,-0.3367728272610173
37,37,37,2,1,1,0,1,1,2,1,0,1,1,1,1,2,1,0,1.0,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1.0,2,1,1,1,1,1,1,2,1,0,2,1,1,2,2,1,2,2,0,0,1,1,1,0,1,2,2,1.0,1.0,2,1,0.4,37,1.0570824524312896,-0.3200218448373289
38,38,38,2,1,0,1,0,1,2,1,1,1,1,1,1,0,1,1,2.0,1,1,1,1,1,1,0,2,1,1,2,2,2,1,1,1,0,1,1,1,1,2,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,2,1,2,1,1,1,0,1,1,2,1,0,1,1,2,1,2,0.0,1.0,1,0,0.5,38,1.0706401766004414,-0.3158708927422077
39,39,39,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,2.0,1,1,1,0,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,2,1,2,1,1,0,1,2.0,1,1,1,1,0,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,0,1,1,2,1,1,0,2.0,2.0,1,1,0.5,39,1.039506172839506,-0.290745205616801
40,40,40,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0,1.0,1,1,0.6,40,1.0,-0.2002955700803568
41,41,41,1,1,1,0,1,1,2,1,1,1,1,1,0,2,1,1,1.0,1,1,1,1,2,1,0,1,1,0,1,1,2,1,1,1,1,1,0,1,1,2,1,1,1,1,1.0,1,1,1,1,1,1,0,1,2,1,1,1,0,2,2,1,2,1,1,1,0,0,1,1,1,1,2,2.0,1.0,2,1,0.4,41,1.0704845814977977,-0.5221453317882083
42,42,42,1,1,0,1,1,1,2,2,1,1,1,1,1,2,0,1,2.0,1,1,1,0,0,2,0,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,0.0,1.0,1,0,0.6,42,1.0404312668463611,-0.2994745675402145
43,43,43,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,0.0,0,1,1,1,0,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2,1,1,1,1,0,1,0,1,1,1,2,1,2,0,0,1,1,1,2,0,1,0,2,0,2,1,2.0,2.0,2,2,0.4,43,1.050709939148073,-0.4035290403911059
44,44,44,1,1,1,0,1,1,2,1,1,1,2,2,1,2,2,1,2.0,2,2,1,0,2,0,0,1,1,1,1,1,2,1,1,1,2,2,0,2,1,2,1,1,1,1,2.0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,2,0,1,2,2,1.0,2.0,2,1,0.4,44,1.0631768953068592,-0.3501502156980703
45,45,45,2,1,1,0,1,1,2,1,1,1,1,1,1,2,0,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,2,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,2,0,1,1,1,0,1,1,0,1,1,1.0,2.0,2,1,0.6,45,1.0237467018469657,-0.3788734105990899
46,46,46,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,1,0,0,2,1,2,1,2,1,1,0,2,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,1,1,1,1,1,0,2,1.0,0.0,1,1,0.5,46,1.0387596899224807,-0.1044066516257278
47,47,47,1,1,1,1,1,1,0,0,0,1,1,1,1,2,1,1,2.0,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1.0,2,1,1,1,1,1,1,0,2,1,1,1,2,1,1,0,1,1,1,1,1,1,1,2,2,2,2,0.0,0.0,1,1,0.6,47,1.0104712041884816,-0.2289218783768885
48,48,48,0,1,1,1,1,1,0,1,2,1,2,2,1,2,2,2,2.0,1,2,1,1,2,2,2,1,1,1,2,1,0,2,1,1,2,0,2,1,2,2,1,1,1,1,2.0,2,1,1,1,0,1,1,0,2,1,1,1,1,2,2,2,1,1,1,1,0,1,2,2,0,2,0,2.0,2.0,2,1,0.4,48,1.046875,-0.2599473837520963
49,49,49,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,2.0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2.0,1.0,2,1,0.6,49,1.005813953488372,-0.3530165185275309
50,50,50,1,1,0,1,0,0,2,1,1,1,1,0,1,1,1,2,2.0,1,2,1,1,2,0,1,2,1,2,2,2,2,2,2,1,0,2,2,1,1,1,1,2,1,1,2.0,2,1,2,1,0,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,0,0.0,2.0,1,2,0.4,50,1.08130081300813,-0.2127279855652216
51,51,51,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,0,2,1,1,2,1,1,1,1,0,1,1,2,1,1,2.0,1,1,1,1,2,1,1,2,0,2,1,2,1,0,1,1,0,1,2,1,1,1,2,1,2,0,1,2.0,2.0,0,1,0.6,51,1.0213270142180095,-0.0613271879399577
52,52,52,2,1,1,1,1,2,2,2,1,1,1,0,1,0,1,2,2.0,1,1,1,2,2,1,0,1,2,1,1,0,2,2,2,0,0,2,0,2,2,2,1,1,1,1,2.0,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,0,2,2.0,2.0,2,2,0.5,52,1.061904761904762,-0.218252275964298
53,53,53,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2.0,1,1,1,1,1,0,1,1,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,2.0,1,1,1,1,0,1,1,2,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,2,1,1,2,2.0,2.0,1,1,0.5,53,1.0299727520435968,-0.2507100709440267
54,54,54,1,1,0,1,1,1,0,0,1,0,1,1,1,2,1,0,2.0,0,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,2,2,0,1,2.0,2.0,2,1,0.5,54,1.036613272311213,-0.3114983201346627
55,55,55,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,2,1,1,1,1,0,1,2,0,1,1,1,0,1,0,1,0,2,0,1,1,1,2.0,1,1,1,1,2,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2.0,0.0,2,1,0.5,55,1.0271739130434785,-0.2463083695456357
56,56,56,1,1,1,1,1,2,1,1,1,1,1,2,0,1,0,0,2.0,1,1,1,1,1,0,1,0,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,2.0,2,1,1,1,1,1,2,1,1,1,1,0,2,0,1,2,1,1,1,1,0,1,0,2,1,2,2,2.0,1.0,2,2,0.5,56,1.051282051282051,-0.2310091505448943
57,57,57,1,0,1,1,1,0,1,1,2,1,1,0,1,2,1,2,2.0,1,1,1,1,1,0,1,2,1,1,1,2,1,1,1,1,1,1,2,1,0,2,1,0,1,1,2.0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1.0,0.0,2,1,0.6,57,1.0343007915567282,-0.2423598882389429
58,58,58,2,1,1,1,1,2,1,1,1,1,1,1,1,2,0,2,2.0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,2,1,1,1,1,,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2.0,2.0,2,1,0.4,58,1.0817120622568093,-0.3850989535317779
59,59,59,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2.0,1,1,1,1,1,2,0,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,2,2,1,2.0,2.0,2,1,0.5,59,1.0359550561797752,-0.3145987719531936
60,60,60,1,1,1,1,1,1,2,1,1,1,0,2,1,2,1,0,1.0,0,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,0,2,1,2,2,1,0,1,1,2.0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,2,1,1,0,1.0,0.0,1,1,0.5,60,1.0346420323325636,-0.1851282465362846
61,61,61,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1.0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,0,2,1,1,0,1,2.0,1.0,2,2,0.6,61,1.0293333333333334,-0.2123581013283961
62,62,62,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,2.0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,0,1,1,1,1,1,2.0,1,0,1,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,2,1,2.0,2.0,1,1,0.6,62,1.0209424083769634,-0.2479344757947228
63,63,63,0,1,1,1,1,1,2,1,1,1,1,0,1,1,0,1,2.0,0,2,0,1,1,2,1,2,1,1,2,1,1,1,1,0,1,1,2,1,1,2,1,1,1,1,,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0,1,1,2,1,1,1,1,1,0,1.0,2.0,2,1,0.4,63,1.0794044665012408,-0.243153646912282
64,64,64,2,1,1,1,1,1,2,1,0,2,0,2,1,2,1,2,0.0,2,1,1,1,1,2,2,2,1,1,2,1,2,1,0,1,1,0,2,1,1,0,1,1,1,1,2.0,2,1,1,1,0,1,2,0,1,1,0,1,1,2,2,1,2,1,1,2,2,1,2,2,0,2,2,2.0,2.0,2,1,0.4,64,1.0739549839228295,-0.4746265140038977
65,65,65,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,2.0,1,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,1,1.0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0.0,2.0,2,1,0.6,65,1.0413625304136254,-0.3011544976464627
66,66,66,2,1,2,1,1,2,2,1,1,1,1,1,1,0,1,2,0.0,1,1,1,0,0,1,1,2,1,1,0,2,2,1,1,1,1,2,1,2,1,1,0,2,1,1,2.0,1,2,1,1,1,1,2,0,2,1,1,2,1,2,2,1,0,2,1,1,2,1,2,1,1,2,1,2.0,2.0,1,0,0.4,66,1.0693950177935942,-0.2754469062092072
67,67,67,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,2.0,1,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,2.0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,2,0,1,0,1,2.0,1.0,1,0,0.5,67,1.0294117647058822,-0.2682234221554594
68,68,68,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1.0,1.0,1,0,0.6,68,1.003076923076923,-0.1445867505211952
69,69,69,2,1,1,1,1,1,1,1,1,0,1,2,0,1,1,1,1.0,1,1,1,0,1,0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2.0,2.0,0,1,0.6,69,1.0275482093663912,-0.2653160414362076
70,70,70,0,0,1,1,1,1,2,1,1,1,2,1,1,2,1,1,0.0,1,1,1,1,1,1,0,0,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1.0,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2.0,0.0,2,1,0.6,70,1.0412979351032448,-0.1264063972709921
71,71,71,2,1,1,1,1,1,2,1,1,1,1,0,1,2,1,1,2.0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,1,1,0,1,0,1,1,2.0,1,0,1,1,1,1,1,0,2,1,1,0,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,2.0,2.0,2,1,0.5,71,1.0391705069124424,-0.3303671208077997
72,72,72,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,2,1,0,1,0,1,1,2,1,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,0,1,2.0,1.0,2,0,0.4,72,1.056644880174292,-0.4050978083078242
73,73,73,1,1,1,1,1,1,2,1,0,1,0,2,1,2,1,1,0.0,1,0,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,1,2,1,1,2.0,2,1,0,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,2,0,1,2,1,0.0,1.0,1,1,0.6,73,1.032258064516129,-0.1408951650629075
74,74,74,2,1,1,1,0,1,1,1,1,0,2,0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1,1,0,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2.0,2.0,0,1,0.6,74,1.009090909090909,-0.2354494085334566
75,75,75,1,1,1,1,1,1,2,1,0,1,1,2,1,1,2,1,1.0,2,1,0,1,2,2,1,2,2,0,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2.0,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,0,1,1,0,1,1,1,1,2,0,0.0,1.0,1,1,0.4,75,1.0645792563600782,-0.1213561712241163
76,76,76,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2.0,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2.0,0.0,1,1,0.5,76,1.023391812865497,-0.2834396820990037
77,77,77,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1.0,2,1,0,1,1,2,1,0,1,1,1,2,1,1,0,0,1,1,2,1,0,2,0,2,1,1,2.0,0,1,1,1,1,1,2,1,2,1,0,1,1,0,1,0,1,1,1,1,1,2,1,1,1,2,2,1.0,2.0,1,1,0.4,77,1.0833333333333333,-0.2812749652808002
78,78,78,2,1,1,0,1,1,2,1,1,1,1,1,0,1,1,1,2.0,1,2,1,0,1,1,0,2,1,1,1,2,0,1,1,1,1,1,1,1,1,2,1,0,1,1,0.0,1,1,1,1,1,1,1,1,1,1,0,1,0,2,1,1,2,1,1,1,1,1,1,2,1,0,2,2.0,2.0,2,2,0.5,78,1.05,-0.4385200520053255
79,79,79,1,0,1,1,1,1,2,1,1,1,1,1,1,0,2,2,2.0,1,1,1,0,2,2,0,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1.0,2,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,0,1,1,1,0,2,1,2,1.0,1.0,0,0,0.5,79,1.0395348837209302,-0.196263591903053
80,80,80,1,1,1,0,1,0,2,1,1,1,0,1,1,1,1,0,2.0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1.0,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,3.0,3.0,2,1,0.4,80,1.0718232044198894,-0.2699500156059188
81,81,81,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1.0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,0,1,0,1,1,1,2.0,1.0,2,1,0.5,81,1.0084033613445378,-0.426711309320631
82,82,82,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1.0,2,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,1.0,1.0,2,1,0.6,82,1.0231884057971017,-0.1378216822293538
83,83,83,0,1,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1,1,0.6,83,1.0235988200589972,-0.3630752236600796
84,84,84,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2.0,1,2,1,1,1,1,1,2,1,1,1,1,2,1,0,1,0,1,2,1,1,2,2,1,1,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,1,1,1,2,0,1,1,1,0,1,1,2.0,0.0,2,0,0.6,84,1.0429594272076372,-0.2949230099480728
85,85,85,2,2,1,1,1,2,2,1,1,1,1,2,1,0,1,1,2.0,2,1,1,1,1,1,2,0,1,1,2,2,2,1,1,0,0,1,2,1,0,2,1,1,1,1,2.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2.0,2.0,2,1,0.6,85,1.051044083526682,-0.2786854259020878
86,86,86,2,1,1,1,1,1,1,2,2,0,1,2,1,1,1,1,1.0,0,1,1,0,1,2,1,1,1,1,0,0,1,0,2,2,1,1,1,1,1,1,1,0,1,1,2.0,0,0,1,1,1,1,1,2,2,2,1,1,2,0,1,1,1,1,1,2,1,1,1,1,1,2,2,2.0,2.0,2,1,0.4,86,1.0657193605683837,-0.1940076637912297
87,87,87,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,0,1.0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,0,0,0,1,2,2,1,1,1,1,1,1,2.0,0.0,1,1,0.6,87,1.0354430379746835,-0.030815196720842
88,88,88,1,1,1,1,0,2,1,0,1,1,2,2,1,2,1,2,1.0,1,1,2,0,1,1,1,1,1,1,1,2,2,1,1,0,1,0,1,1,2,1,1,1,1,1,2.0,1,1,1,1,0,0,1,1,1,2,1,1,1,2,1,1,1,2,0,1,1,1,1,1,1,0,2,0.0,2.0,1,1,0.4,88,1.0816326530612246,-0.2475006489932629
89,89,89,1,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1.0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,2,1,1,1,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,0,0,1,1,1,1,2,1,1,1,1,1,2,1.0,1.0,1,1,0.6,89,1.0364963503649636,-0.1894113103580352
90,90,90,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1.0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,1,0,2,0,1,1,1,2.0,1,1,1,1,1,1,1,0,1,2,1,2,2,2,0,1,1,1,1,2,1,1,1,0,0,2,2,2.0,1.0,2,0,0.5,90,1.0476190476190477,-0.2771994623024745
