,Unnamed: 0.1,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,theta,seed,q,EPH,corr
284,284,284,3.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,0.0,2.0,4.0,2.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,2.0,3.0,4,84,0.2,1.2875264270613107,-0.2885505852104291
285,285,285,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4,85,0.2,1.3101123595505615,-0.4539594349062208
286,286,286,4.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,0.0,3.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,,3.0,0.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,6,86,0.2,1.6690017513134852,-0.5741131498279113
287,287,287,3.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,5,87,0.2,1.4391634980988592,-0.4511952830460556
288,288,288,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2,88,0.2,1.0631313131313131,-0.3561999066646594
289,289,289,3.0,4.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,,5,89,0.2,1.3691406250000009,-0.5030661510436142
290,290,290,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,0.0,0.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,5,90,0.2,1.4280155642023349,-0.3734894368126829
291,291,291,3.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4,91,0.2,1.269155206286837,-0.5787697846175625
292,292,292,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4,92,0.2,1.3053763440860215,-0.5438355174876269
293,293,293,3.0,4.0,2.0,,0.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,,4.0,3.0,0.0,2.0,0.0,4.0,3.0,1.0,4.0,3.0,0.0,2.0,3.0,3.0,4.0,4.0,0.0,5,93,0.2,1.5241779497098646,-0.4474860799176909
294,294,294,4.0,5.0,2.0,,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,4.0,2.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,3.0,5,94,0.2,1.4737864077669902,-0.459789021206696
295,295,295,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,3,95,0.2,1.1214128035320088,-0.5487813147841896
296,296,296,4.0,3.0,0.0,,3.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,5.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,2.0,4.0,2.0,4.0,2.0,0.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,0.0,3.0,1.0,3.0,4.0,5.0,0.0,6.0,6,96,0.2,1.647912885662432,-0.5311601468009524
297,297,297,3.0,4.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,0.0,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,4.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,0.0,4.0,4,97,0.2,1.2939958592132506,-0.2611959335575912
298,298,298,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,4,98,0.2,1.3010989010989011,-0.3395291876233133
299,299,299,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3,99,0.2,1.1513002364066194,-0.4616892442886184
300,300,300,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0,3.0,,2.0,,6,0,0.3,1.4158607350096712,-0.3257047892271494
301,301,301,2.0,0.0,2.0,,3.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,5.0,5,1,0.3,1.3888888888888893,-0.3861186433365635
302,302,302,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,2,0.3,1.0648379052369077,-0.5396555079464865
303,303,303,0.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4,3,0.3,1.2713675213675213,-0.327512898406583
304,304,304,2.0,0.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,4.0,3.0,3.0,4,4,0.3,1.2262931034482758,-0.3751240132390999
305,305,305,3.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,5,5,0.3,1.306,-0.5032070048647489
306,306,306,3.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,4,6,0.3,1.2462203023758098,-0.3563127799655317
307,307,307,2.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,3.0,1.0,3.0,4.0,,4.0,,6,7,0.3,1.4701348747591525,-0.3048943765066255
308,308,308,2.0,1.0,2.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,4.0,5,8,0.3,1.4137931034482758,-0.2904408758741569
309,309,309,3.0,,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,4.0,0.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,,4.0,0.0,6,9,0.3,1.4646840148698883,-0.444349131878762
310,310,310,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3,10,0.3,1.126984126984127,-0.406759103678696
311,311,311,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,3,11,0.3,1.1576576576576576,-0.2711625762390814
312,312,312,3.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,6.0,5,12,0.3,1.3945841392649907,-0.4967521490169225
313,313,313,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,4,13,0.3,1.277292576419214,-0.4527234941768162
314,314,314,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,0.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,2.0,3.0,,5,14,0.3,1.3013972055888223,-0.2844947397665207
315,315,315,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2,15,0.3,1.0578947368421052,-0.3919670101922023
316,316,316,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3,16,0.3,1.125858123569794,-0.5250996136120577
317,317,317,2.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3,17,0.3,1.1299303944315546,-0.5465927792663499
