0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,complex_param,EPH,corr
,0,2.0,1,2,2.0,,1.0,0.0,1.0,2.0,,2,,2,,,,2.0,1,0.0,2.0,,1.0,2.0,1,2,0.0,,,2.0,2.0,2.0,,2.0,0.0,2.0,2.0,,0,2.0,0.0,2,0.0,,2.0,2,2.0,,2,2.0,1.0,,2.0,2.0,0.0,2.0,,,2.0,,,2.0,2.0,,2,,,,,,0.0,1.0,,2.0,173,8,1.443121693121693,0.11171615848801289
2.0,1,0.0,1,1,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,,0,2.0,,1.0,2.0,1,2.0,0.0,0.0,2.0,,2,0,1.0,,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,,1,2.0,1.0,1,,2.0,2.0,1,1.0,2.0,1,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,1,2.0,,1.0,2.0,2.0,,,0.0,2.0,174,8,1.2822477650063857,-0.42876258624877983
,2,0.0,2,1,2.0,,2.0,2.0,1.0,2.0,,1,0.0,2,2.0,0.0,,,1,2.0,2.0,,2.0,,0,1,,,,0.0,0.0,2.0,,2.0,2.0,0.0,2.0,,2,2.0,2.0,2,,2.0,2.0,2,1.0,2.0,1,2.0,1.0,0.0,2.0,2.0,2.0,0.0,,2.0,2.0,,,2.0,1.0,2.0,1,2.0,,2.0,,0.0,,,,2.0,175,8,1.3934426229508197,-0.04466951481423542
2.0,1,0.0,2,2,2.0,,0.0,2.0,1.0,1.0,,1,,2,,,2.0,2.0,1,2.0,2.0,2.0,0.0,,2,1,,,,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,,0,2.0,2.0,2,,,2.0,2,2.0,0.0,1,1.0,2.0,2.0,2.0,2.0,0.0,2.0,,2.0,2.0,0.0,,2.0,1.0,2.0,2,0.0,,2.0,2.0,,,,,2.0,176,8,1.4143258426966292,-0.11758730094087873
,1,2.0,1,1,,,2.0,2.0,2.0,2.0,0.0,2,,2,,,,,1,2.0,,,2.0,,2,1,,,,0.0,2.0,1.0,,0.0,,2.0,2.0,,1,2.0,2.0,2,0.0,,2.0,0,2.0,2.0,2,2.0,0.0,,2.0,2.0,,2.0,,,2.0,,,2.0,2.0,,0,,0.0,,0.0,,,2.0,0.0,2.0,177,8,1.4165588615782665,0.09812609523797315
,2,2.0,1,2,0.0,,2.0,2.0,2.0,2.0,,2,0.0,2,2.0,,2.0,0.0,1,,,,2.0,,2,1,,,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2,2.0,0.0,1,,2.0,2.0,2,1.0,2.0,1,0.0,2.0,2.0,0.0,2.0,,0.0,,,1.0,,,2.0,,2.0,2,1.0,,,1.0,,,,,2.0,178,8,1.3876177658142665,0.1561104015126897
,2,0.0,1,2,,2.0,1.0,2.0,2.0,2.0,,1,,2,2.0,,0.0,2.0,1,2.0,0.0,,2.0,,2,1,,,,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,,2,2.0,2.0,1,,,2.0,1,2.0,,1,0.0,0.0,2.0,2.0,2.0,0.0,2.0,,0.0,2.0,,,2.0,2.0,2.0,2,,,0.0,,,,,,,179,8,1.3850197109067017,0.06148886597889696
,1,1.0,1,0,2.0,,2.0,0.0,2.0,2.0,,1,,2,0.0,,2.0,2.0,1,2.0,2.0,2.0,2.0,,2,2,,,,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,,0,2.0,1.0,0,0.0,2.0,0.0,1,1.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,2.0,2.0,2.0,2,2.0,,2.0,,,,,,2.0,180,8,1.4243243243243244,-0.33738714626527994
3.0,2,2.0,2,2,3.0,0.0,2.0,3.0,2.0,2.0,3.0,1,0.0,0,3.0,0.0,1.0,3.0,2,3.0,3.0,0.0,3.0,,2,2,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,,0,3.0,2.0,2,,3.0,1.0,0,1.0,3.0,2,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,2,3.0,3.0,3.0,0.0,,,,0.0,3.0,181,8,1.5104294478527607,-0.30248634487096226
,1,1.0,2,1,,,2.0,2.0,2.0,2.0,0.0,1,0.0,2,2.0,,2.0,2.0,1,2.0,2.0,2.0,1.0,,1,0,,,,2.0,2.0,2.0,,2.0,2.0,2.0,0.0,,0,2.0,2.0,1,,2.0,0.0,2,0.0,2.0,2,2.0,1.0,0.0,0.0,2.0,,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2,,,2.0,,,,,,2.0,182,8,1.4360699865410498,-0.18966329468940007
3.0,2,3.0,1,2,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2,,2,3.0,,3.0,3.0,1,3.0,3.0,3.0,2.0,,2,0,3.0,,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2,0.0,3.0,2,,3.0,3.0,0,3.0,3.0,2,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,2,3.0,3.0,2.0,0.0,,0.0,2.0,3.0,0.0,183,8,1.571969696969697,-0.23754317522305876
,2,2.0,1,2,,,0.0,1.0,2.0,2.0,,1,,2,0.0,,2.0,0.0,1,2.0,2.0,2.0,2.0,,2,1,,,,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,2,2.0,1.0,1,0.0,,0.0,1,1.0,,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,,2.0,,,2.0,2.0,2.0,2,,,2.0,,,,0.0,,2.0,184,8,1.3659180977542933,-0.06098100285754068
,2,2.0,1,1,2.0,,1.0,1.0,2.0,2.0,2.0,0,,2,0.0,,2.0,2.0,1,1.0,2.0,2.0,2.0,,2,0,1.0,,0.0,2.0,2.0,2.0,,2.0,0.0,2.0,2.0,,2,2.0,0.0,1,,,2.0,1,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,1,,,2.0,,0.0,,0.0,,2.0,185,8,1.4130434782608696,-0.2264620879125908
,2,2.0,2,2,3.0,,3.0,3.0,3.0,2.0,3.0,3,,3,3.0,0.0,3.0,3.0,1,2.0,1.0,,0.0,,3,2,,0.0,0.0,3.0,3.0,0.0,,3.0,3.0,3.0,3.0,,2,2.0,3.0,2,0.0,3.0,3.0,3,2.0,3.0,2,2.0,1.0,0.0,3.0,3.0,,3.0,,3.0,0.0,,,3.0,3.0,3.0,3,0.0,3.0,3.0,0.0,,,3.0,,3.0,186,8,1.5425257731958764,0.05037296446023485
2.0,2,2.0,2,0,,0.0,1.0,2.0,1.0,2.0,2.0,1,0.0,1,2.0,,2.0,2.0,2,,0.0,,2.0,,1,2,0.0,,0.0,2.0,2.0,2.0,,2.0,2.0,0.0,2.0,,2,2.0,2.0,2,,2.0,2.0,2,1.0,,1,2.0,2.0,,2.0,0.0,0.0,2.0,,,,,,2.0,2.0,,0,,,,,,,,,,187,8,1.3927125506072875,0.0837450095469865
2.0,1,1.0,1,0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1,,0,2.0,,2.0,2.0,0,2.0,0.0,2.0,2.0,,2,1,1.0,,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,,1,2.0,1.0,0,,2.0,1.0,0,1.0,0.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,2.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,,,,2.0,188,8,1.3261421319796953,-0.5483132173132399
3.0,1,3.0,1,2,3.0,3.0,2.0,3.0,0.0,0.0,3.0,1,,0,2.0,,3.0,3.0,2,0.0,3.0,0.0,2.0,,3,2,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,,2,3.0,3.0,2,0.0,3.0,2.0,2,2.0,0.0,2,0.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,2,3.0,3.0,3.0,3.0,0.0,,2.0,,3.0,189,8,1.5774111675126903,-0.3329968286941096
,2,2.0,1,2,2.0,,2.0,1.0,1.0,2.0,2.0,1,,0,0.0,,0.0,2.0,1,2.0,1.0,2.0,0.0,,0,1,2.0,0.0,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1.0,1,,2.0,2.0,2,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,,,2.0,2.0,2.0,0,,,0.0,2.0,,,,,2.0,190,8,1.406827880512091,-0.17897009886009588
,1,1.0,1,0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,2,,2,2.0,,2.0,2.0,1,2.0,2.0,2.0,1.0,,1,1,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,,1,0.0,0.0,1,0.0,2.0,2.0,2,0.0,2.0,1,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,,,2.0,2.0,2.0,1,2.0,2.0,2.0,,,,,,2.0,191,8,1.3098591549295775,-0.40060847375028746
,1,2.0,2,0,2.0,2.0,2.0,2.0,0.0,2.0,,1,,2,2.0,,0.0,2.0,1,2.0,2.0,2.0,2.0,1.0,2,1,,0.0,,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,,1,2.0,1.0,1,,2.0,2.0,2,2.0,0.0,1,0.0,2.0,0.0,2.0,2.0,,2.0,2.0,2.0,2.0,,,2.0,,2.0,2,0.0,,1.0,,,,,,2.0,192,8,1.4100817438692097,-0.12056599638757969
3.0,1,2.0,2,1,3.0,0.0,3.0,2.0,2.0,2.0,3.0,1,3.0,2,3.0,,3.0,3.0,2,3.0,3.0,3.0,2.0,,2,2,3.0,,3.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,2,3.0,2.0,2,,3.0,2.0,2,0.0,3.0,1,2.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,2,3.0,3.0,3.0,3.0,0.0,,,3.0,0.0,193,8,1.4865196078431373,-0.41949979224073797
,1,2.0,1,1,2.0,,2.0,2.0,2.0,2.0,,0,0.0,2,2.0,,2.0,1.0,1,0.0,2.0,,2.0,,1,1,,,,2.0,2.0,0.0,,2.0,0.0,2.0,2.0,,1,2.0,0.0,2,,,2.0,2,0.0,2.0,2,2.0,0.0,2.0,2.0,2.0,2.0,2.0,,,0.0,,,2.0,,2.0,2,2.0,,,,,,,0.0,2.0,194,8,1.4366576819407009,-0.08904006365098345
0.0,1,0.0,2,2,2.0,,2.0,2.0,2.0,1.0,,1,,2,2.0,,2.0,2.0,1,2.0,2.0,2.0,2.0,,2,1,,,,2.0,2.0,0.0,,0.0,,2.0,2.0,,2,2.0,0.0,2,0.0,,2.0,1,0.0,2.0,2,0.0,2.0,0.0,2.0,2.0,2.0,2.0,,,,,,2.0,,,1,2.0,,2.0,,,,0.0,,2.0,195,8,1.412398921832884,-0.079114083012372
,3,3.0,2,3,0.0,,3.0,3.0,2.0,3.0,,1,,3,3.0,,3.0,3.0,2,3.0,3.0,,0.0,1.0,3,3,0.0,,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,,3,3.0,1.0,2,,3.0,3.0,2,3.0,3.0,2,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2,3.0,,3.0,0.0,0.0,3.0,,,3.0,196,8,1.7094395280235988,0.07104487781271089
0.0,2,3.0,2,2,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1,,2,1.0,0.0,3.0,3.0,2,3.0,0.0,0.0,3.0,,2,2,3.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2,3.0,2.0,2,,0.0,3.0,2,2.0,3.0,2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3,3.0,3.0,3.0,3.0,3.0,,,,0.0,197,8,1.5,-0.12209308654760011
,2,2.0,2,1,,,0.0,2.0,2.0,2.0,2.0,1,,2,2.0,,2.0,2.0,1,2.0,2.0,,2.0,,1,1,2.0,,,2.0,1.0,2.0,,2.0,2.0,0.0,0.0,0.0,2,2.0,2.0,1,,,2.0,1,2.0,,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,,,2.0,0.0,2.0,0,,0.0,2.0,,0.0,1.0,2.0,,2.0,198,8,1.3590785907859078,-0.06285760903493544
,2,2.0,1,1,,,2.0,2.0,2.0,2.0,,2,,2,0.0,0.0,,,1,2.0,,,,,2,2,,,,0.0,0.0,2.0,,2.0,,1.0,2.0,,0,2.0,2.0,2,0.0,,2.0,2,2.0,,1,2.0,2.0,,2.0,2.0,,2.0,0.0,,,,,2.0,,0.0,0,,,,2.0,0.0,,,,2.0,199,8,1.4471649484536082,0.2220720662328981
