0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,seed,simple_param,EPH,corr
2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,,2.0,2.0,,1.0,2.0,2.0,,2.0,,2.0,2.0,,0.0,,2.0,1.0,1.0,,2.0,2.0,,0.0,0.0,2.0,,1.0,1.0,,0.0,1.0,2.0,2.0,,,1.0,2.0,1.0,0.0,1.0,1.0,,,1.0,1.0,0.0,1.0,,,1.0,0.0,2.0,1.0,1.0,2.0,,0.0,,2.0,1.0,,,,,1.0,176,0.05,1.4492924528301887,-0.10615391785978819
,1.0,2.0,,2.0,3.0,,3.0,3.0,2.0,1.0,0.0,3.0,,3.0,2.0,,,,3.0,,,,,,,3.0,,3.0,,0.0,3.0,3.0,3.0,0.0,,2.0,2.0,3.0,3.0,3.0,,1.0,0.0,,2.0,0.0,1.0,2.0,,2.0,0.0,3.0,3.0,2.0,1.0,1.0,3.0,,1.0,2.0,1.0,2.0,2.0,2.0,0.0,,0.0,,0.0,2.0,1.0,,0.0,2.0,177,0.05,1.825082508250825,0.19973072764263342
2.0,1.0,2.0,2.0,1.0,0.0,,2.0,2.0,1.0,,2.0,1.0,0.0,2.0,,,2.0,0.0,2.0,,,1.0,,1.0,,1.0,,,0.0,2.0,,2.0,0.0,1.0,,,2.0,0.0,,2.0,0.0,1.0,,,2.0,1.0,2.0,,,0.0,2.0,,0.0,,,0.0,2.0,,,2.0,,2.0,,,1.0,1.0,,2.0,2.0,,,,,,178,0.05,1.5481220657276995,0.07392239743561126
,,0.0,,1.0,,,,2.0,,,,1.0,,2.0,2.0,,0.0,2.0,1.0,,0.0,,2.0,,1.0,,,2.0,,2.0,1.0,,0.0,,0.0,2.0,2.0,,2.0,,2.0,1.0,2.0,,1.0,2.0,,,1.0,0.0,0.0,,2.0,2.0,0.0,,,0.0,2.0,,,2.0,2.0,,2.0,,2.0,0.0,,2.0,,,,,179,0.05,1.57002457002457,0.011476417300768423
,1.0,,1.0,0.0,2.0,,2.0,0.0,,2.0,2.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,2.0,2.0,2.0,0.0,2.0,,2.0,2.0,,2.0,0.0,,,0.0,0.0,,0.0,,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,,2.0,,2.0,0.0,,0.0,2.0,2.0,1.0,,2.0,,,,,,,2.0,2.0,180,0.05,1.599273607748184,-0.13881310837043892
,,2.0,2.0,,,0.0,,2.0,2.0,2.0,,,0.0,0.0,,0.0,,2.0,,2.0,,0.0,,,,2.0,2.0,,,,2.0,,1.0,,1.0,2.0,,,0.0,,1.0,2.0,,,,0.0,,,1.0,2.0,,2.0,,0.0,,1.0,2.0,,2.0,2.0,,,,,2.0,2.0,,2.0,0.0,2.0,,,0.0,1.0,181,0.05,1.5706594885598923,0.20246932178156798
,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,,1.0,,1.0,2.0,3.0,1.0,1.0,3.0,3.0,,,0.0,,,2.0,3.0,2.0,,2.0,,,1.0,0.0,,0.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,,3.0,3.0,3.0,0.0,0.0,,1.0,1.0,3.0,,1.0,0.0,,2.0,2.0,2.0,,,,3.0,3.0,,,2.0,,2.0,182,0.05,1.8982683982683983,-0.03293320811876967
,2.0,,2.0,2.0,,2.0,,,1.0,0.0,0.0,1.0,,2.0,1.0,,,1.0,1.0,2.0,,,2.0,,1.0,0.0,,2.0,0.0,,,2.0,,2.0,2.0,,2.0,2.0,2.0,0.0,,2.0,,1.0,2.0,0.0,1.0,,2.0,,,,,,,1.0,,,2.0,,0.0,2.0,,,,1.0,2.0,,0.0,2.0,0.0,1.0,2.0,0.0,183,0.05,1.5768757687576875,0.09907742602100941
,,2.0,1.0,1.0,,,0.0,,1.0,1.0,2.0,,,1.0,0.0,,,0.0,2.0,1.0,2.0,,2.0,,2.0,,2.0,,,,0.0,0.0,,2.0,2.0,1.0,,,2.0,,1.0,2.0,0.0,,0.0,1.0,2.0,,2.0,2.0,1.0,,0.0,1.0,,2.0,0.0,2.0,,,,,1.0,,,2.0,,,,,,0.0,,,184,0.05,1.5705521472392638,0.22524004685215815
,1.0,,2.0,,,2.0,1.0,,1.0,,1.0,0.0,,1.0,0.0,1.0,2.0,1.0,1.0,,,,2.0,,1.0,0.0,2.0,,0.0,,,1.0,2.0,2.0,0.0,2.0,,1.0,1.0,1.0,0.0,2.0,2.0,2.0,,2.0,0.0,,0.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,,1.0,185,0.05,1.6037959667852906,-0.12315973931116687
,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,,1.0,1.0,1.0,,0.0,3.0,2.0,2.0,1.0,2.0,,0.0,,2.0,3.0,,0.0,0.0,3.0,3.0,0.0,2.0,,3.0,3.0,2.0,,3.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,,,3.0,2.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,,,,2.0,2.0,0.0,3.0,,0.0,1.0,,3.0,3.0,,186,0.05,1.6951631046119235,0.11371139376609087
,,1.0,1.0,0.0,,0.0,,2.0,1.0,1.0,,2.0,0.0,,,,1.0,2.0,1.0,2.0,0.0,,2.0,,2.0,1.0,0.0,,0.0,2.0,,,2.0,,,0.0,,1.0,1.0,2.0,,2.0,,1.0,2.0,,1.0,,,2.0,,1.0,,0.0,0.0,1.0,1.0,1.0,,,,,,2.0,0.0,2.0,,2.0,,,,,,,187,0.05,1.6104368932038835,0.21222560962908713
1.0,2.0,1.0,,0.0,2.0,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,,,1.0,0.0,,0.0,2.0,,,2.0,2.0,2.0,,,1.0,,2.0,,0.0,,,0.0,1.0,1.0,,,0.0,,2.0,,0.0,2.0,0.0,2.0,2.0,,,2.0,,,2.0,2.0,,,0.0,,2.0,2.0,,1.0,,,1.0,,2.0,,2.0,2.0,,188,0.05,1.6199524940617578,-0.17597069521311923
3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,,0.0,2.0,,3.0,,3.0,0.0,3.0,0.0,3.0,3.0,,3.0,2.0,,,1.0,2.0,2.0,3.0,,3.0,,3.0,,2.0,3.0,2.0,1.0,0.0,3.0,,3.0,3.0,0.0,1.0,0.0,2.0,,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,3.0,3.0,,,,0.0,,,,3.0,189,0.05,1.8132875143184422,-0.0523784709548719
2.0,2.0,1.0,1.0,,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,,0.0,0.0,,0.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,2.0,0.0,2.0,,2.0,,0.0,2.0,,,2.0,,2.0,,1.0,,2.0,,1.0,,,,2.0,1.0,,,,,2.0,0.0,,,,2.0,,2.0,,,0.0,2.0,,0.0,,2.0,,,,2.0,190,0.05,1.6088992974238876,-0.16806108963486932
,2.0,1.0,1.0,0.0,2.0,,0.0,1.0,,2.0,0.0,,2.0,,2.0,,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,,1.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,2.0,0.0,0.0,1.0,0.0,,,2.0,0.0,,2.0,,,1.0,1.0,0.0,,2.0,1.0,0.0,1.0,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,,2.0,191,0.05,1.508433734939759,-0.17763855396516756
,1.0,,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,,2.0,,2.0,,,0.0,,2.0,1.0,2.0,,,,,,,0.0,,0.0,2.0,1.0,2.0,0.0,1.0,,,,2.0,,1.0,2.0,,,2.0,2.0,2.0,0.0,,0.0,2.0,0.0,2.0,,,2.0,,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,0.0,,,1.0,1.0,,,,2.0,192,0.05,1.5065868263473055,0.35893802050236595
,,,2.0,1.0,,0.0,2.0,,2.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,2.0,,2.0,,1.0,,,1.0,1.0,,2.0,2.0,1.0,0.0,1.0,1.0,2.0,,1.0,,2.0,,,1.0,,2.0,,2.0,0.0,,1.0,,,0.0,0.0,,2.0,,2.0,0.0,,0.0,0.0,2.0,2.0,,2.0,,,2.0,2.0,0.0,,,2.0,0.0,193,0.05,1.517114914425428,0.1183331869817603
2.0,2.0,1.0,,2.0,,,2.0,,,1.0,2.0,0.0,0.0,,2.0,,1.0,,1.0,0.0,2.0,2.0,,,1.0,2.0,,,,2.0,2.0,0.0,,,0.0,,2.0,2.0,2.0,,0.0,1.0,,,2.0,2.0,0.0,,1.0,2.0,0.0,,2.0,,,2.0,,,0.0,,,,2.0,,1.0,,,,,2.0,,2.0,0.0,,194,0.05,1.58952496954933,-0.06942926281627414
0.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,,2.0,2.0,3.0,1.0,2.0,3.0,,,2.0,1.0,2.0,,,3.0,3.0,3.0,3.0,3.0,,,3.0,1.0,0.0,,0.0,2.0,3.0,,,3.0,1.0,0.0,,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,,3.0,3.0,2.0,3.0,,2.0,3.0,3.0,3.0,,3.0,1.0,,3.0,3.0,,,,0.0,2.0,2.0,195,0.05,1.8099547511312217,-0.02569789824375785
,,,1.0,1.0,0.0,,1.0,,,2.0,2.0,1.0,,,2.0,3.0,3.0,,2.0,,3.0,3.0,0.0,3.0,1.0,3.0,0.0,2.0,,3.0,1.0,3.0,,3.0,2.0,0.0,3.0,,1.0,3.0,1.0,2.0,2.0,,3.0,2.0,3.0,,3.0,,1.0,,2.0,,3.0,1.0,3.0,2.0,,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,,,,3.0,196,0.05,1.8694690265486726,-0.007539135924261644
0.0,,3.0,3.0,1.0,,3.0,,2.0,3.0,1.0,0.0,3.0,,2.0,,0.0,2.0,,2.0,,0.0,0.0,,2.0,,3.0,,0.0,,3.0,2.0,,,1.0,,1.0,3.0,,3.0,,3.0,1.0,,0.0,,2.0,,,2.0,3.0,2.0,3.0,2.0,3.0,3.0,,,,0.0,3.0,0.0,1.0,,,3.0,,,,,,,,2.0,0.0,197,0.05,1.8131487889273357,0.4516066680278116
,2.0,,,2.0,,,0.0,1.0,,,,2.0,,,2.0,,,1.0,,1.0,1.0,2.0,2.0,,2.0,1.0,,,,,,2.0,2.0,,2.0,0.0,0.0,0.0,,2.0,,,,2.0,1.0,1.0,1.0,,1.0,,,2.0,0.0,,2.0,2.0,0.0,,,,,,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,,,,198,0.05,1.6111111111111112,0.05164007207921838
2.0,2.0,,1.0,,,,2.0,1.0,1.0,,,1.0,,,0.0,0.0,,,2.0,,,,,,1.0,1.0,2.0,,,0.0,0.0,,2.0,2.0,2.0,2.0,1.0,2.0,0.0,,,,0.0,2.0,2.0,,1.0,2.0,,1.0,1.0,,2.0,,2.0,2.0,0.0,,,,,1.0,1.0,0.0,0.0,,1.0,2.0,,0.0,,2.0,2.0,,199,0.05,1.6147342995169083,-0.056278775595160674
